,name,year,quarter,sector,Relative Return,금리 변화율,국제유가 변화율,실업률 변화율,소비자물가지수 변화율,Label,Code
29,SK,2017,Q3,정보기술,-0.05936746288273066,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.11697012905511839,034730
29,강원랜드,2017,Q3,경기소비재,-0.10428386571901838,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.18326573216788106,035250
29,NAVER,2017,Q3,커뮤니케이션서비스,-0.08133249393336664,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.023345685819727034,035420
29,한국가스공사,2017,Q3,생활소비재,-0.23345477736653525,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.22407366224247538,036460
29,엔씨소프트,2017,Q3,커뮤니케이션서비스,-0.017220693032416495,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.03490457706709513,036570
29,팜스코,2017,Q3,생활소비재,-0.11817309188336764,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.10977666175640563,036580
29,대우조선해양,2017,Q3,중공업,0.0,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.5218048294602841,042660
29,두산인프라코어,2017,Q3,중공업,0.0199286130108378,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.11213411646875471,042670
29,한미반도체,2017,Q3,정보기술,0.23001360984134783,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.18465200066861137,042700
29,대우건설,2017,Q3,건설,-0.23459878992406843,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.11673522808773876,047040
29,대우인터내셔널,2017,Q3,산업재,-0.2495476075871764,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.23012701963408144,047050
29,한국항공우주,2017,Q3,산업재,0.22578965339006057,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.05683325993621334,047810
29,동원F&B,2017,Q3,생활소비재,-0.09503457636833912,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.0903775817697674,049770
29,한전KPS,2017,Q3,산업재,-0.27659612149542767,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.21906294070207016,051600
29,LG생활건강,2017,Q3,생활소비재,0.17307042264152556,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.03796492373412359,051900
29,LG화학,2017,Q3,에너지_화학,0.05394589718900125,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.03701358369933349,051910
29,한전기술,2017,Q3,건설,-0.0989931714951364,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.810527552024306,052690
29,한라홀딩스,2017,Q3,경기소비재,-0.060271731693176074,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.22360296064587828,060980
29,현대로템,2017,Q3,중공업,-0.04512460658854662,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.13730040271222183,064350
29,S&T모티브,2017,Q3,경기소비재,-0.23624483058819812,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.025163579232281408,064960
29,LG전자,2017,Q3,정보기술,0.15716939683144582,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.24361105569604505,066570
29,휴켐스,2017,Q3,에너지_화학,-0.12885293663024072,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.10441325917340774,069260
29,대웅제약,2017,Q3,헬스케어,0.28865489637848146,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.5542092943841713,069620
29,현대백화점,2017,Q3,경기소비재,-0.1990511992346715,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.10615495552808046,069960
29,금호타이어,2017,Q3,경기소비재,-0.17452155372742925,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.18942922889687622,073240
29,에이블씨엔씨,2017,Q3,생활소비재,-0.15940956503481982,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,-0.004529163731303111,078520
29,GS,2017,Q3,에너지_화학,-0.21222197485326472,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.02862602386233925,078930
29,현대리바트,2017,Q3,경기소비재,0.01724550274550958,0.03346456692913535,0.04912421985101645,0.018181818181818077,0.15372330132051748,0.01667530193102297,079430
