,name,year,quarter,sector,Relative Return,법인세차감전 순이익 변화율,금리 변화율,국제유가 변화율,실업률 변화율,환율 변화율,수출액 변화율,Label,Code
21,아이에스동서,2019,Q3,건설,0.028257710820506723,-0.28890608710428056,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.17896627382970062,010780
21,S-Oil,2019,Q3,에너지_화학,0.019029750737067933,-1.367410045450189,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.2426284406694376,010950
21,LG이노텍,2019,Q3,정보기술,-0.0026629546692488043,-4.914422791197361,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.08242806168228194,011070
21,롯데케미칼,2019,Q3,에너지_화학,-0.1083213502959046,-0.7271933590096952,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.04955822470702606,011170
21,현대상선,2019,Q3,산업재,-0.04180474946374182,-0.42984357240555593,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.03853545725645083,011200
21,현대위아,2019,Q3,경기소비재,0.1819999775308671,3.887538619979403,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.354429581003045,011210
21,금호석유,2019,Q3,에너지_화학,-0.09121797013544412,-0.4116236033464705,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.02769505733276595,011780
21,SKC,2019,Q3,에너지_화학,0.02215094111238891,0.5162351968694381,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.02243326730435377,011790
21,현대모비스,2019,Q3,경기소비재,-0.080449806445484,-0.14066250245554535,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.13118469348138515,012330
21,한화테크윈,2019,Q3,중공업,-0.03619378754854341,-0.5378250503115406,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.3082987403588092,012450
21,현대산업,2019,Q3,건설,-0.15566204781602946,9.659691367665182,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.17061323994475183,012630
21,에스원,2019,Q3,경기소비재,-0.1794371482176359,-0.15355555217061057,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.02023962698636969,012750
21,한솔케미칼,2019,Q3,에너지_화학,0.06596689218640452,0.1982784654935854,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.009274551997223518,014680
21,동원시스템즈,2019,Q3,에너지_화학,-0.2038720552276502,-0.6523570858414889,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.2702312128901668,014820
21,유니드,2019,Q3,에너지_화학,-0.08732457928818163,7.8451742081123115,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.1105350100648009,014830
21,한국전력,2019,Q3,생활소비재,-0.013779777699707618,-0.749699778189062,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.15232934492999803,015760
21,SK텔레콤,2019,Q3,커뮤니케이션서비스,-0.07615511704422152,-0.06715752511742912,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.10149247594003277,017670
21,현대엘리베이,2019,Q3,중공업,-0.10425607166677874,-2.337918890400329,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.1495381476043766,017800
21,삼성에스디에스,2019,Q3,정보기술,-0.12666487098991314,-0.3986011941305433,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.08633409967080893,018260
21,한온시스템,2019,Q3,경기소비재,-0.1293516781321658,-2.63164372210151,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.05565243367375522,018880
21,대교,2019,Q3,경기소비재,-0.06449538449051444,-5.077993674630711,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.22981818513105015,019680
21,한섬,2019,Q3,경기소비재,-0.05796984359243654,2.2769479207197145,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.25682909132998033,020000
21,일진머티리얼즈,2019,Q3,정보기술,-0.07650721191190342,0.2586307782328847,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.04097030756640763,020150
21,코웨이,2019,Q3,경기소비재,-0.04474035868136955,0.27721005012747857,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.17509935606447777,021240
21,롯데쇼핑,2019,Q3,경기소비재,-0.05200631817811021,-0.8872248616858305,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.2864795013429281,023530
21,한국단자,2019,Q3,산업재,-0.3661595562443917,2.141461606618415,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.28201623370976314,025540
21,남해화학,2019,Q3,에너지_화학,-0.13697981033367684,-0.8937329586990257,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.1469837030236004,025860
21,삼성엔지니어링,2019,Q3,건설,0.125318552108097,0.20325445904340245,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.28822258584463334,028050
21,삼성물산,2019,Q3,경기소비재,0.02472392560786746,-0.18440407041035423,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.05977226669101811,028260
21,신도리코,2019,Q3,정보기술,-0.11749472031828928,-0.40414496127695776,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.28160462578843937,029530
21,제일기획,2019,Q3,커뮤니케이션서비스,-0.1747267235072112,-0.27836484611246826,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.1738042851186514,030000
21,KT,2019,Q3,커뮤니케이션서비스,-0.0845395690742467,-0.4814496029063873,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.09588076184712982,030200
21,LG유플러스,2019,Q3,커뮤니케이션서비스,0.0037374549569672705,-0.012559565586790278,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.07482400882100962,032640
21,세종공업,2019,Q3,경기소비재,-0.08395042255391909,0.03436188018545128,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.2350383985860359,033530
21,KT&G,2019,Q3,생활소비재,-0.11894934333958712,-0.12282876491215688,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.01591734657680033,033780
21,무학,2019,Q3,생활소비재,-0.24388159266208032,-1.822220985948622,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.32663101649444326,033920
21,두산중공업,2019,Q3,중공업,-0.05537702880235898,3.5231791825205248,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.200533799474666,034020
21,SBS,2019,Q3,커뮤니케이션서비스,-0.07200350276262103,-1.7118569286630168,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,0.18947890815746865,034120
21,LG디스플레이,2019,Q3,정보기술,0.01689263455515619,0.7159777417400293,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.04806081581326507,034220
21,SK,2019,Q3,정보기술,0.24928080050031282,-0.2196468429539371,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.21643341839361938,034730
21,강원랜드,2019,Q3,경기소비재,-0.03683139525655299,0.3316255434641122,-0.21649484536082508,-0.10146539633409102,-0.05084745762711873,0.023671710515372757,-0.013886289168915433,-0.18464211043801312,035250
