,Unnamed: 0,year,quarter,disclosure_date,code,name,sector,url,upload_date
0,0,2016,Q1,2016-05-16,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=MaxIgvl6_EU,2016-05-15
1,1,2016,Q2,2016-08-16,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=wbWYpnktPnE,2016-08-10
2,2,2016,Q3,2016-11-14,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=D-SuF9CFO08,2016-11-11
3,3,2016,Q4,2017-03-31,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=6AYmpJkalYY,2017-03-28
4,4,2017,Q1,2017-05-15,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=hTNwrZ14isA,2017-05-12
5,5,2017,Q2,2017-08-14,120,CJ대한통운,산업재,,
6,6,2017,Q3,2017-11-14,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=ES_8ZGWFyyQ,2017-11-08
7,7,2017,Q4,2018-04-02,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=OiAVGad_Bv0,2018-03-29
8,8,2018,Q1,2018-05-15,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=306fkxpPTjk,2018-05-14
9,9,2018,Q2,2018-08-14,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=rm7wvlcbazM,2018-08-10
10,10,2018,Q3,2018-11-14,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=LcXpCHZaRr8,2018-11-12
11,11,2018,Q4,2019-04-01,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=mJCnaAFcZMc,2019-03-29
12,12,2019,Q1,2019-05-15,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=a5KND_Jetjk,2019-05-08
13,13,2019,Q2,2019-08-14,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=C5Yz_Iu0MWg,2019-08-08
14,14,2019,Q3,2019-11-14,120,CJ대한통운,산업재,,
15,15,2019,Q4,2020-03-30,120,CJ대한통운,산업재,,
16,16,2020,Q1,2020-05-15,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=vy6j2J94ejY,2020-05-12
17,17,2020,Q2,2020-08-14,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=CoW-rnqh8iM,2020-08-12
18,18,2020,Q3,2020-11-16,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=N-2igRdEzIs,2020-11-12
19,19,2020,Q4,2021-03-19,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=P6wmR148WI8,2021-03-16
20,20,2021,Q1,2021-05-14,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=js_LpFwLVEg,2021-05-07
21,21,2021,Q2,2021-08-17,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=AIVP0jo0Yag,2021-08-11
22,22,2021,Q3,2021-11-15,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=L1Kk4sjDDbE,2021-11-08
23,23,2021,Q4,2022-03-18,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=WciLdHAELQs,2022-03-11
24,24,2022,Q1,2022-05-16,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=13T2QGbNB5I,2022-05-11
25,25,2022,Q2,2022-08-16,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=bLLhliCuP9U,2022-08-11
26,26,2022,Q3,2022-11-14,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=CIWFRYl6NeY,2022-11-08
27,27,2022,Q4,2023-03-17,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=nB_b8wJY0WI,2023-03-13
28,28,2023,Q1,2023-05-15,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=olMCFbKV5yc,2023-05-11
29,29,2023,Q2,2023-08-14,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=kpSltcVW9Ko,2023-08-11
30,30,2023,Q3,2023-11-14,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=UWWXe06QYHE,2023-11-12
31,31,2023,Q4,2024-03-15,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=DnjYcJ0zdP8,2024-03-11
32,32,2024,Q1,2024-05-16,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=VS6HeqlOuLI,2024-05-11
33,33,2024,Q2,2024-08-14,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=RQ-0_l8VRDU,2024-08-13
34,34,2024,Q3,2024-11-14,120,CJ대한통운,산업재,https://www.youtube.com/watch?v=yrAX-LC14nI,2024-11-09
35,35,2016,Q1,2016-05-16,150,두산,산업재,https://www.youtube.com/watch?v=jVi6AW4lGUU,2016-05-11
36,36,2016,Q2,2016-08-16,150,두산,산업재,https://www.youtube.com/watch?v=cEKG1cn9UD4,2016-08-12
37,37,2016,Q3,2016-11-14,150,두산,산업재,,
38,38,2016,Q4,2017-03-31,150,두산,산업재,https://www.youtube.com/watch?v=Im7lkQQMxlU,2017-03-30
39,39,2017,Q1,2017-05-15,150,두산,산업재,https://www.youtube.com/watch?v=3k_5qyfvgtU,2017-05-12
40,40,2017,Q2,2017-08-11,150,두산,산업재,,
41,41,2017,Q3,2017-11-14,150,두산,산업재,https://www.youtube.com/watch?v=7w3WrjT17mE,2017-11-09
42,42,2017,Q4,2018-03-30,150,두산,산업재,https://www.youtube.com/watch?v=KnjkNuNqFCE,2018-03-23
43,43,2018,Q1,2018-05-15,150,두산,산업재,,
44,44,2018,Q2,2018-08-14,150,두산,산업재,,
45,45,2018,Q3,2018-11-14,150,두산,산업재,,
46,46,2018,Q4,2019-03-29,150,두산,산업재,https://www.youtube.com/watch?v=Z3YyHSey8OQ,2019-03-23
47,47,2019,Q1,2019-05-15,150,두산,산업재,https://www.youtube.com/watch?v=nrMavPQ6ajY,2019-05-12
48,48,2019,Q2,2019-08-14,150,두산,산업재,,
49,49,2019,Q3,2019-11-14,150,두산,산업재,,
50,50,2019,Q4,2020-03-30,150,두산,산업재,https://www.youtube.com/watch?v=3wlknRkkiic,2020-03-29
51,51,2020,Q1,2020-05-15,150,두산,산업재,https://www.youtube.com/watch?v=LRfxWrDRVXg,2020-05-14
52,52,2020,Q2,2020-08-14,150,두산,산업재,,
53,53,2020,Q3,2020-11-16,150,두산,산업재,https://www.youtube.com/watch?v=yOC7tzbPWAs,2020-11-09
54,54,2020,Q4,2021-03-22,150,두산,산업재,https://www.youtube.com/watch?v=nkmPLKIt9Q8,2021-03-14
55,55,2021,Q1,2021-05-14,150,두산,산업재,,
56,56,2021,Q2,2021-08-13,150,두산,산업재,,
57,57,2021,Q3,2021-11-12,150,두산,산업재,https://www.youtube.com/watch?v=y3hcQcyrJQ0,2021-11-09
58,58,2021,Q4,2022-03-22,150,두산,산업재,https://www.youtube.com/watch?v=TKWdj0t6aZU,2022-03-17
59,59,2022,Q1,2022-05-16,150,두산,산업재,https://www.youtube.com/watch?v=Pp_a1sAm5-E,2022-05-09
60,60,2022,Q2,2022-08-16,150,두산,산업재,,
61,61,2022,Q3,2022-11-14,150,두산,산업재,,
62,62,2022,Q4,2023-03-21,150,두산,산업재,https://www.youtube.com/watch?v=mXFqgFbrL4w,2023-03-16
63,63,2023,Q1,2023-05-15,150,두산,산업재,,
64,64,2023,Q2,2023-08-14,150,두산,산업재,https://www.youtube.com/watch?v=SyQxjvcniW0,2023-08-11
65,65,2023,Q3,2023-11-14,150,두산,산업재,https://www.youtube.com/watch?v=TuKQ-28z_Ck,2023-11-08
66,66,2023,Q4,2024-03-20,150,두산,산업재,https://www.youtube.com/watch?v=lkQ7hkOdImI,2024-03-15
67,67,2024,Q1,2024-05-16,150,두산,산업재,,
68,68,2024,Q2,2024-08-14,150,두산,산업재,https://www.youtube.com/watch?v=W6bGOsi3vUM,2024-08-08
69,69,2024,Q3,2024-11-14,150,두산,산업재,,
70,70,2016,Q1,2016-05-16,1120,LG상사,산업재,https://www.youtube.com/watch?v=RVaE93FgD-E,2016-05-13
71,71,2016,Q2,2016-08-16,1120,LG상사,산업재,https://www.youtube.com/watch?v=f6Y2dibWSbE,2016-08-13
72,72,2016,Q3,2016-11-14,1120,LG상사,산업재,https://www.youtube.com/watch?v=Quz3pT4iQGw,2016-11-07
73,73,2016,Q4,2017-03-31,1120,LG상사,산업재,,
74,74,2017,Q1,2017-05-15,1120,LG상사,산업재,,
75,75,2017,Q2,2017-08-14,1120,LG상사,산업재,,
76,76,2017,Q3,2017-11-14,1120,LG상사,산업재,https://www.youtube.com/watch?v=gV91XzNXafQ,2017-11-09
77,77,2017,Q4,2018-03-30,1120,LG상사,산업재,,
78,78,2018,Q1,2018-05-15,1120,LG상사,산업재,https://www.youtube.com/watch?v=DZ0QHsfUm00,2018-05-09
79,79,2018,Q2,2018-08-14,1120,LG상사,산업재,https://www.youtube.com/watch?v=1LV4Y-VM8ew,2018-08-07
80,80,2018,Q3,2018-11-14,1120,LG상사,산업재,https://www.youtube.com/watch?v=86TNTkV29jw,2018-11-10
81,81,2018,Q4,2019-04-01,1120,LG상사,산업재,https://www.youtube.com/watch?v=uGluulg0dZA,2019-03-26
82,82,2019,Q1,2019-05-15,1120,LG상사,산업재,https://www.youtube.com/watch?v=jBV7WLMqzs4,2019-05-09
83,83,2019,Q2,2019-08-14,1120,LG상사,산업재,,
84,84,2019,Q3,2019-11-14,1120,LG상사,산업재,,
85,85,2019,Q4,2020-03-30,1120,LG상사,산업재,,
86,86,2020,Q1,2020-05-14,1120,LG상사,산업재,https://www.youtube.com/watch?v=Qu3LFP1pYIA,2020-05-11
87,87,2020,Q2,2020-08-14,1120,LG상사,산업재,,
88,88,2020,Q3,2020-11-16,1120,LG상사,산업재,https://www.youtube.com/watch?v=yodrrCe80kM,2020-11-15
89,89,2020,Q4,2021-03-16,1120,LG상사,산업재,https://www.youtube.com/watch?v=E_3wUwup17I,2021-03-10
90,90,2021,Q1,2021-05-17,1120,LG상사,산업재,https://www.youtube.com/watch?v=DZd8VrXK73Q,2021-05-15
91,91,2021,Q2,2021-08-17,1120,LG상사,산업재,https://www.youtube.com/watch?v=ti8TjEVmQ_g,2021-08-10
92,92,2021,Q3,2021-11-15,1120,LG상사,산업재,,
93,93,2021,Q4,2022-03-16,1120,LG상사,산업재,https://www.youtube.com/watch?v=hKtbHNUmRlA,2022-03-14
94,94,2022,Q1,2022-05-16,1120,LG상사,산업재,,
95,95,2022,Q2,2022-08-16,1120,LG상사,산업재,,
96,96,2022,Q3,2022-11-14,1120,LG상사,산업재,,
97,97,2022,Q4,2023-03-15,1120,LG상사,산업재,https://www.youtube.com/watch?v=2dvs6mnBX_Y,2023-03-09
98,98,2023,Q1,2023-05-15,1120,LG상사,산업재,,
99,99,2023,Q2,2023-08-14,1120,LG상사,산업재,https://www.youtube.com/watch?v=dMZW0HCfzF0&t=20s,2023-08-10
100,100,2023,Q3,2023-11-14,1120,LG상사,산업재,,
101,101,2023,Q4,2024-03-13,1120,LG상사,산업재,,
102,102,2024,Q1,2024-05-16,1120,LG상사,산업재,,
103,103,2024,Q2,2024-08-14,1120,LG상사,산업재,,
104,104,2024,Q3,2024-11-14,1120,LG상사,산업재,,
105,105,2016,Q1,2016-05-16,3490,대한항공,산업재,https://www.youtube.com/watch?v=TJbinZD9IOo,2016-05-12
106,106,2016,Q2,2016-08-12,3490,대한항공,산업재,https://www.youtube.com/watch?v=DbQ8WrYZTZs,2016-08-07
107,107,2016,Q3,2016-11-14,3490,대한항공,산업재,https://www.youtube.com/watch?v=2R8BRYVScd4,2016-11-09
108,108,2016,Q4,2017-03-31,3490,대한항공,산업재,https://www.youtube.com/watch?v=jXmMHJJ-MTY,2017-03-25
109,109,2017,Q1,2017-05-11,3490,대한항공,산업재,https://www.youtube.com/watch?v=Kx2Dj1nX__U,2017-05-08
110,110,2017,Q2,2017-08-10,3490,대한항공,산업재,https://www.youtube.com/watch?v=T8GyFFpfbws,2017-08-10
111,111,2017,Q3,2017-11-14,3490,대한항공,산업재,https://www.youtube.com/watch?v=OBx_G02VfEE,2017-11-11
112,112,2017,Q4,2018-03-30,3490,대한항공,산업재,https://www.youtube.com/watch?v=W5DBS7yYtm8,2018-03-27
113,113,2018,Q1,2018-05-15,3490,대한항공,산업재,https://www.youtube.com/watch?v=F3DbWw9QV8A,2018-05-12
114,114,2018,Q2,2018-08-14,3490,대한항공,산업재,https://www.youtube.com/watch?v=-8BYvfiGtU0,2018-08-12
115,115,2018,Q3,2018-11-13,3490,대한항공,산업재,https://www.youtube.com/watch?v=bFm7Kogu0uU,2018-11-08
116,116,2018,Q4,2019-04-01,3490,대한항공,산업재,https://www.youtube.com/watch?v=B7HhjDcs7QQ,2019-03-26
117,117,2019,Q1,2019-05-15,3490,대한항공,산업재,https://www.youtube.com/watch?v=rVCJ43Yq3As,2019-05-13
118,118,2019,Q2,2019-08-14,3490,대한항공,산업재,https://www.youtube.com/watch?v=wdvd6Y2_X9Y,2019-08-08
119,119,2019,Q3,2019-11-14,3490,대한항공,산업재,https://www.youtube.com/watch?v=vxXwkCJir_c,2019-11-07
120,120,2019,Q4,2020-03-30,3490,대한항공,산업재,https://www.youtube.com/watch?v=C88jFJ-bKow,2020-03-25
121,121,2020,Q1,2020-05-15,3490,대한항공,산업재,https://www.youtube.com/watch?v=o7sjE9Bn-Xk,2020-05-13
122,122,2020,Q2,2020-08-14,3490,대한항공,산업재,https://www.youtube.com/watch?v=U4-B8svgccw,2020-08-10
123,123,2020,Q3,2020-11-16,3490,대한항공,산업재,https://www.youtube.com/watch?v=8Vw1oWrdbcc,2020-11-12
124,124,2020,Q4,2021-03-18,3490,대한항공,산업재,https://www.youtube.com/watch?v=bG5vh1PBWsU,2021-03-17
125,125,2021,Q1,2021-05-14,3490,대한항공,산업재,https://www.youtube.com/watch?v=pUcYXknYdjg,2021-05-12
126,126,2021,Q2,2021-08-13,3490,대한항공,산업재,https://www.youtube.com/watch?v=ulcHaaLRcnY,2021-08-12
127,127,2021,Q3,2021-11-12,3490,대한항공,산업재,https://www.youtube.com/watch?v=Tr2r7jzoV70,2021-11-08
128,128,2021,Q4,2022-03-15,3490,대한항공,산업재,https://www.youtube.com/watch?v=23hFaVN-EbA,2022-03-10
129,129,2022,Q1,2022-05-13,3490,대한항공,산업재,https://www.youtube.com/watch?v=ngbFkpVaZFU,2022-05-06
130,130,2022,Q2,2022-08-12,3490,대한항공,산업재,https://www.youtube.com/watch?v=syH0UoIKJQ8,2022-08-10
131,131,2022,Q3,2022-11-11,3490,대한항공,산업재,https://www.youtube.com/watch?v=k_mauSpaJfI,2022-11-04
132,132,2022,Q4,2023-03-14,3490,대한항공,산업재,https://www.youtube.com/watch?v=vRlnnh-dIOU,2023-03-10
133,133,2023,Q1,2023-05-12,3490,대한항공,산업재,https://www.youtube.com/watch?v=1Dl0i1sE_vw,2023-05-09
134,134,2023,Q2,2023-08-14,3490,대한항공,산업재,https://www.youtube.com/watch?v=LhXsrHalR48,2023-08-09
135,135,2023,Q3,2023-11-14,3490,대한항공,산업재,https://www.youtube.com/watch?v=R5dgb6Sgx_c,2023-11-08
136,136,2023,Q4,2024-03-13,3490,대한항공,산업재,https://www.youtube.com/watch?v=8m4AVT7uFiY,2024-03-11
137,137,2024,Q1,2024-05-14,3490,대한항공,산업재,https://www.youtube.com/watch?v=JX-pdw9Xwko,2024-05-10
138,138,2024,Q2,2024-08-14,3490,대한항공,산업재,https://www.youtube.com/watch?v=wotJacfftBg,2024-08-09
139,139,2024,Q3,2024-11-14,3490,대한항공,산업재,https://www.youtube.com/watch?v=n4IdVygt8Qo,2024-11-10
140,140,2016,Q1,2016-05-09,3570,S&T중공업,산업재,,
141,141,2016,Q2,2016-08-04,3570,S&T중공업,산업재,,
142,142,2016,Q3,2016-11-09,3570,S&T중공업,산업재,,
143,143,2016,Q4,2017-03-08,3570,S&T중공업,산업재,,
144,144,2017,Q1,2017-05-10,3570,S&T중공업,산업재,,
145,145,2017,Q2,2017-08-08,3570,S&T중공업,산업재,,
146,146,2017,Q3,2017-11-08,3570,S&T중공업,산업재,,
147,147,2017,Q4,2018-03-14,3570,S&T중공업,산업재,,
148,148,2018,Q1,2018-05-11,3570,S&T중공업,산업재,,
149,149,2018,Q2,2018-08-10,3570,S&T중공업,산업재,,
150,150,2018,Q3,2018-11-13,3570,S&T중공업,산업재,,
151,151,2018,Q4,2019-02-28,3570,S&T중공업,산업재,,
152,152,2019,Q1,2019-05-10,3570,S&T중공업,산업재,,
153,153,2019,Q2,2019-08-12,3570,S&T중공업,산업재,,
154,154,2019,Q3,2019-11-08,3570,S&T중공업,산업재,,
155,155,2019,Q4,2020-03-02,3570,S&T중공업,산업재,,
156,156,2020,Q1,2020-05-13,3570,S&T중공업,산업재,,
157,157,2020,Q2,2020-08-11,3570,S&T중공업,산업재,,
158,158,2020,Q3,2020-11-10,3570,S&T중공업,산업재,https://www.youtube.com/watch?v=ltnid-HDSuA,2020-11-05
159,159,2020,Q4,2021-02-18,3570,S&T중공업,산업재,,
160,160,2021,Q1,2021-05-11,3570,S&T중공업,산업재,,
161,161,2021,Q2,2021-08-10,3570,S&T중공업,산업재,,
162,162,2021,Q3,2021-11-10,3570,S&T중공업,산업재,,
163,163,2021,Q4,2022-02-18,3570,S&T중공업,산업재,,
164,164,2022,Q1,2022-05-11,3570,S&T중공업,산업재,https://www.youtube.com/watch?v=KiOBbY2tJ0c,2022-05-09
165,165,2022,Q2,2022-08-11,3570,S&T중공업,산업재,https://www.youtube.com/watch?v=tN222rCnnbs,2022-08-08
166,166,2022,Q3,2022-11-10,3570,S&T중공업,산업재,,
167,167,2022,Q4,2023-02-20,3570,S&T중공업,산업재,https://www.youtube.com/watch?v=61EaHlGtz7Q,2023-02-20
168,168,2023,Q1,2023-05-11,3570,S&T중공업,산업재,,
169,169,2023,Q2,2023-08-10,3570,S&T중공업,산업재,,
170,170,2023,Q3,2023-11-09,3570,S&T중공업,산업재,https://www.youtube.com/watch?v=2WaosKjeItk,2023-11-04
171,171,2023,Q4,2024-02-21,3570,S&T중공업,산업재,,
172,172,2024,Q1,2024-05-09,3570,S&T중공업,산업재,,
173,173,2024,Q2,2024-08-08,3570,S&T중공업,산업재,,
174,174,2024,Q3,2024-11-07,3570,S&T중공업,산업재,,
175,175,2016,Q1,2016-05-11,6260,LS,산업재,https://www.youtube.com/watch?v=8V4i1_d7v5I,2016-05-11
176,176,2016,Q2,2016-08-12,6260,LS,산업재,,
177,177,2016,Q3,2016-11-14,6260,LS,산업재,https://www.youtube.com/watch?v=UWzx09ItvMM,2016-11-14
178,178,2016,Q4,2017-03-31,6260,LS,산업재,,
179,179,2017,Q1,2017-05-15,6260,LS,산업재,,
180,180,2017,Q2,2017-08-14,6260,LS,산업재,,
181,181,2017,Q3,2017-11-14,6260,LS,산업재,,
182,182,2017,Q4,2018-04-02,6260,LS,산업재,,
183,183,2018,Q1,2018-05-15,6260,LS,산업재,,
184,184,2018,Q2,2018-08-14,6260,LS,산업재,,
185,185,2018,Q3,2018-11-14,6260,LS,산업재,,
186,186,2018,Q4,2019-04-01,6260,LS,산업재,,
187,187,2019,Q1,2019-05-15,6260,LS,산업재,,
188,188,2019,Q2,2019-08-14,6260,LS,산업재,,
189,189,2019,Q3,2019-11-14,6260,LS,산업재,https://www.youtube.com/watch?v=vd8FEMO-ik0,2019-11-13
190,190,2019,Q4,2020-03-30,6260,LS,산업재,,
191,191,2020,Q1,2020-05-15,6260,LS,산업재,,
192,192,2020,Q2,2020-08-14,6260,LS,산업재,,
193,193,2020,Q3,2020-11-16,6260,LS,산업재,,
194,194,2020,Q4,2021-03-19,6260,LS,산업재,,
195,195,2021,Q1,2021-05-17,6260,LS,산업재,,
196,196,2021,Q2,2021-08-17,6260,LS,산업재,,
197,197,2021,Q3,2021-11-15,6260,LS,산업재,https://www.youtube.com/watch?v=ghjVk1BXKZQ,2021-11-09
198,198,2021,Q4,2022-03-21,6260,LS,산업재,,
199,199,2022,Q1,2022-05-16,6260,LS,산업재,https://www.youtube.com/watch?v=hT423uWn5sE,2022-05-11
200,200,2022,Q2,2022-08-16,6260,LS,산업재,https://www.youtube.com/watch?v=eyeyz_25O0s,2022-08-11
201,201,2022,Q3,2022-11-14,6260,LS,산업재,https://www.youtube.com/watch?v=-YiXoYbMx2U,2022-11-09
202,202,2022,Q4,2023-03-21,6260,LS,산업재,https://www.youtube.com/watch?v=xnCTnd32O7M,2023-03-16
203,203,2023,Q1,2023-05-15,6260,LS,산업재,https://www.youtube.com/watch?v=MSn1DEWdN8Y,2023-05-12
204,204,2023,Q2,2023-08-14,6260,LS,산업재,https://www.youtube.com/watch?v=XNYY526ii38,2023-08-11
205,205,2023,Q3,2023-11-14,6260,LS,산업재,https://www.youtube.com/watch?v=W26zIYfp-rM,2023-11-09
206,206,2023,Q4,2024-03-20,6260,LS,산업재,https://www.youtube.com/watch?v=2OOBLTljQwg,2024-03-15
207,207,2024,Q1,2024-05-16,6260,LS,산업재,https://www.youtube.com/watch?v=_2QXrgFbjGU,2024-05-13
208,208,2024,Q2,2024-08-14,6260,LS,산업재,https://www.youtube.com/watch?v=R6sqzovnVNI,2024-08-13
209,209,2024,Q3,2024-11-14,6260,LS,산업재,https://www.youtube.com/watch?v=L5b62fDDNKs,2024-11-10
210,210,2016,Q1,2016-05-16,8060,대덕전자,정보기술,,
211,211,2016,Q2,2016-08-16,8060,대덕전자,정보기술,,
212,212,2016,Q3,2016-11-14,8060,대덕전자,정보기술,,
213,213,2016,Q4,2017-03-31,8060,대덕전자,정보기술,,
214,214,2017,Q1,2017-05-15,8060,대덕전자,정보기술,,
215,215,2017,Q2,2017-08-14,8060,대덕전자,정보기술,https://www.youtube.com/watch?v=IcTmjZNyGL0&t=48s,2017-08-09
216,216,2017,Q3,2017-11-14,8060,대덕전자,정보기술,,
217,217,2017,Q4,2018-04-02,8060,대덕전자,정보기술,,
218,218,2018,Q1,2018-05-15,8060,대덕전자,정보기술,,
219,219,2018,Q2,2018-08-14,8060,대덕전자,정보기술,,
220,220,2018,Q3,2018-11-14,8060,대덕전자,정보기술,,
221,221,2018,Q4,2019-04-01,8060,대덕전자,정보기술,https://www.youtube.com/watch?v=vcPAv94q7uM,2019-03-25
222,222,2019,Q1,2019-05-15,8060,대덕전자,정보기술,https://youtu.be/MjF_LWtSKHE?si=IWctuaiojPPo-KhV,2019-05-08
223,223,2019,Q2,2019-08-14,8060,대덕전자,정보기술,,
224,224,2019,Q3,2019-11-14,8060,대덕전자,정보기술,https://www.youtube.com/watch?v=fDXANBZmPEA,2019-11-07
225,225,2019,Q4,2020-03-30,8060,대덕전자,정보기술,https://www.youtube.com/watch?v=tJfz-ldYuHE,2020-03-22
226,226,2020,Q1,2020-05-15,8060,대덕전자,정보기술,https://youtu.be/GYtYF2O7QLo?si=yaDNxnySQGCfUZpA,2020-05-11
227,227,2020,Q2,2020-08-14,8060,대덕전자,정보기술,https://youtu.be/Kifv9m_XG9A?si=sUZjmo-my9pIlT_o,2020-08-11
228,228,2020,Q3,2020-11-16,8060,대덕전자,정보기술,https://www.youtube.com/watch?v=eoTI4_TYZuk,2020-11-10
229,229,2020,Q4,2021-03-18,8060,대덕전자,정보기술,https://www.youtube.com/watch?v=-nWsRrx_IY0,2021-03-15
230,230,2021,Q1,2021-05-17,8060,대덕전자,정보기술,https://youtu.be/dvfrPQeGXVo?si=akhqg47NcEpdeLn7,2021-05-11
231,231,2021,Q2,2021-08-17,8060,대덕전자,정보기술,https://www.youtube.com/watch?v=dXYz1tewDk8,2021-08-11
232,232,2021,Q3,2021-11-12,8060,대덕전자,정보기술,https://youtu.be/PgoQfAtaWbc?si=IZgOVIUwu-Tk4d8Z,2021-11-09
233,233,2021,Q4,2022-03-17,8060,대덕전자,정보기술,,
234,234,2022,Q1,2022-05-16,8060,대덕전자,정보기술,,
235,235,2022,Q2,2022-08-16,8060,대덕전자,정보기술,,
236,236,2022,Q3,2022-11-14,8060,대덕전자,정보기술,,
237,237,2022,Q4,2023-03-16,8060,대덕전자,정보기술,,
238,238,2023,Q1,2023-05-15,8060,대덕전자,정보기술,,
239,239,2023,Q2,2023-08-14,8060,대덕전자,정보기술,,
240,240,2023,Q3,2023-11-14,8060,대덕전자,정보기술,https://www.youtube.com/watch?v=1ZYqgxRz8j4,2023-11-09
241,241,2023,Q4,2024-03-21,8060,대덕전자,정보기술,,
242,242,2024,Q1,2024-05-14,8060,대덕전자,정보기술,,
243,243,2024,Q2,2024-08-14,8060,대덕전자,정보기술,,
244,244,2024,Q3,2024-11-14,8060,대덕전자,정보기술,https://www.youtube.com/watch?v=5MPqKiOWesc,2024-11-13
245,245,2016,Q1,2016-05-16,9150,삼성전기,정보기술,https://www.youtube.com/watch?v=oT_-lM_9eoc,2016-05-13
246,246,2016,Q2,2016-08-16,9150,삼성전기,정보기술,,
247,247,2016,Q3,2016-11-14,9150,삼성전기,정보기술,https://www.youtube.com/watch?v=DvKOzc0a_bs,2016-11-07
248,248,2016,Q4,2017-03-31,9150,삼성전기,정보기술,https://www.youtube.com/watch?v=Lv8BsFXZPew,2017-03-30
249,249,2017,Q1,2017-05-15,9150,삼성전기,정보기술,,
250,250,2017,Q2,2017-08-14,9150,삼성전기,정보기술,https://www.youtube.com/watch?v=EWUvx5Ee1jo,2017-08-10
251,251,2017,Q3,2017-11-14,9150,삼성전기,정보기술,https://www.youtube.com/watch?v=zHirSUd_Sg4,2017-11-09
252,252,2017,Q4,2018-04-02,9150,삼성전기,정보기술,https://www.youtube.com/watch?v=DjpLmJbYXWc,2018-03-28
253,253,2018,Q1,2018-05-15,9150,삼성전기,정보기술,https://www.youtube.com/watch?v=HftZ58fuJ7U,2018-05-11
254,254,2018,Q2,2018-08-14,9150,삼성전기,정보기술,https://youtu.be/5I6TgYzPHKA?si=mKqTiAtiNq21ZtGM,2018-08-11
255,255,2018,Q3,2018-11-14,9150,삼성전기,정보기술,https://youtu.be/FpHK4msCtzU?si=t-zO4aJd5Q_VjeGK,2018-11-12
256,256,2018,Q4,2019-04-01,9150,삼성전기,정보기술,https://www.youtube.com/watch?v=1gfVZ6Egqgs,2019-03-26
257,257,2019,Q1,2019-05-15,9150,삼성전기,정보기술,https://www.youtube.com/watch?v=dUGLzUjM4fY,2019-05-08
258,258,2019,Q2,2019-08-14,9150,삼성전기,정보기술,https://www.youtube.com/watch?v=ydEdlcM_050,2019-08-08
259,259,2019,Q3,2019-11-14,9150,삼성전기,정보기술,https://www.youtube.com/watch?v=semzmbCKd7E,2019-11-11
260,260,2019,Q4,2020-03-30,9150,삼성전기,정보기술,https://www.youtube.com/watch?v=ReASNfoUm-o,2020-03-27
261,261,2020,Q1,2020-05-15,9150,삼성전기,정보기술,https://youtu.be/uIJ-iFpffiY?si=Kx6Y7qBeSFuij00n,2020-05-10
262,262,2020,Q2,2020-08-14,9150,삼성전기,정보기술,https://youtu.be/w8xzZckR_ds?si=-U3uwZCrxjfWNEpP,2020-08-12
263,263,2020,Q3,2020-11-16,9150,삼성전기,정보기술,https://youtu.be/CdBQCgfeq6U?si=xgS4NTgH4VrdQC5w,2020-11-10
264,264,2020,Q4,2021-03-09,9150,삼성전기,정보기술,https://www.youtube.com/watch?v=pLn3hm32z_Y,2021-03-03
265,265,2021,Q1,2021-05-17,9150,삼성전기,정보기술,https://youtu.be/efuG3THagUI?si=A7h_6esgnY82_YLl,2021-05-15
266,266,2021,Q2,2021-08-17,9150,삼성전기,정보기술,https://www.youtube.com/watch?v=eDfu23UiSEc,2021-08-11
267,267,2021,Q3,2021-11-15,9150,삼성전기,정보기술,https://youtu.be/NLmuH9hs074?si=lphwNkCBHIIF4k5Z,2021-11-14
268,268,2021,Q4,2022-03-08,9150,삼성전기,정보기술,,
269,269,2022,Q1,2022-05-16,9150,삼성전기,정보기술,https://www.youtube.com/watch?v=fklVWQTSiOw,2022-05-13
