,name,year,quarter,sector,Relative Return,자본금 변화율,보유 주식 수 변화율,금리 변화율,1인평균급여 변화율,증자주식수 변화율,자기주식수 변화율,Label,Code
4,S&T모티브,2023,Q4,경기소비재,-0.06883703867537157,0.0,-0.007487512316049494,0.00757180156657955,0.1279999999999999,0.0,0.0929439599849542,-0.002516592375339438,064960
4,LG전자,2023,Q4,정보기술,-0.14275481060984133,0.0,0.014295970340818753,0.00757180156657955,-0.05339805825242716,0.0,0.0,-0.04061272153304085,066570
4,휴켐스,2023,Q4,에너지_화학,-0.19265558888339043,0.0,0.012100944701029626,0.00757180156657955,-0.04807692307692313,0.0,0.0,-0.034768394228720786,069260
4,대웅제약,2023,Q4,헬스케어,0.048743475475966636,0.0,0.05886382716244021,0.00757180156657955,0.021897810218978186,0.0,-0.8447813640993724,-0.1442210789928504,069620
4,현대백화점,2023,Q4,경기소비재,-0.09406537592792313,0.0,0.003395868420414505,0.00757180156657955,0.0714285714285714,0.0,0.0,-0.04812189164976931,069960
4,금호타이어,2023,Q4,경기소비재,0.054146213218127,0.0,0.029777374031382253,0.00757180156657955,0.023255813953488413,0.0,0.0,0.34575440324195367,073240
4,에이블씨엔씨,2023,Q4,생활소비재,-0.2982381018225726,0.0,0.004698237308320197,0.00757180156657955,0.12962962962962954,0.0,-0.9999970568065762,0.21523082458234918,078520
4,GS,2023,Q4,에너지_화학,0.06084108710628855,0.0,0.04236388433476357,0.00757180156657955,0.12295081967213117,0.0,0.0,-0.13496823914298028,078930
4,현대리바트,2023,Q4,경기소비재,-0.16775723237457824,0.0,-0.023783201393812292,0.00757180156657955,0.03603603603603611,0.0,0.0,0.2796667580566886,079430
4,휴비스,2023,Q4,에너지_화학,-0.13721183696751085,0.0,0.034168600875992716,0.00757180156657955,0.029850746268656803,0.0,0.0,-0.0728562174938576,079980
4,두산엔진,2023,Q4,중공업,0.12567307683304893,0.0,-0.04669339169011821,0.00757180156657955,0.1578947368421053,-0.4432465527695658,0.0,0.331288989569661,082740
4,베이직하우스,2023,Q4,경기소비재,-0.3901181250225063,0.0,-0.010435222219004059,0.00757180156657955,0.12579498260616373,0.0,0.0,0.10863203718014715,084870
4,현대글로비스,2023,Q4,산업재,-0.019511142011394506,0.0,-0.016344966349625345,0.00757180156657955,0.22678248647132482,0.0,0.0,-0.029745857766283784,086280
4,아모레퍼시픽,2023,Q4,생활소비재,-0.26327996349326727,0.0,-0.04030179349154328,0.00757180156657955,0.08157099697885206,0.0,-0.5041785753048008,0.4351215227396225,090430
4,LF,2023,Q4,경기소비재,-0.08648764508470742,0.0,-0.14869013648088192,0.00757180156657955,0.2706766917293233,0.0,0.0,0.11242984945421906,093050
