code,name,year,quarter,disclosure_date
1230,동국제강,2015,Q4,2016-05-27
1230,동국제강,2016,Q1,2016-05-27
1230,동국제강,2016,Q2,2016-08-16
1230,동국제강,2016,Q3,2016-11-14
1230,동국제강,2016,Q4,2017-03-30
1230,동국제강,2017,Q1,2017-05-15
1230,동국제강,2017,Q2,2017-08-14
1230,동국제강,2017,Q3,2017-11-14
1230,동국제강,2017,Q4,2018-04-02
1230,동국제강,2018,Q1,2018-05-15
1230,동국제강,2018,Q2,2018-08-14
1230,동국제강,2018,Q3,2018-11-14
1230,동국제강,2018,Q4,2019-04-01
1230,동국제강,2019,Q1,2019-05-15
1230,동국제강,2019,Q2,2019-08-14
1230,동국제강,2019,Q3,2019-11-14
1230,동국제강,2019,Q4,2020-06-19
1230,동국제강,2020,Q1,2020-05-15
1230,동국제강,2020,Q2,2020-08-14
1230,동국제강,2020,Q3,2020-11-16
1230,동국제강,2020,Q4,2021-03-26
1230,동국제강,2021,Q1,2021-05-17
1230,동국제강,2021,Q2,2021-08-17
1230,동국제강,2021,Q3,2021-11-15
1230,동국제강,2021,Q4,2022-03-24
1230,동국제강,2022,Q1,2022-05-16
1230,동국제강,2022,Q2,2022-08-16
1230,동국제강,2022,Q3,2022-11-14
1230,동국제강,2022,Q4,2023-03-16
1230,동국제강,2023,Q1,2023-05-15
1230,동국제강,2023,Q2,2023-08-18
1230,동국제강,2023,Q3,2023-11-14
1230,동국제강,2023,Q4,2024-03-29
1230,동국제강,2024,Q1,2024-05-16
1230,동국제강,2024,Q2,2024-08-14
1230,동국제강,2024,Q3,2024-11-14
1230,동국제강,2024,Q4,2025-03-29
1430,세아베스틸,2015,Q4,2016-05-16
1430,세아베스틸,2016,Q1,2016-05-16
1430,세아베스틸,2016,Q2,2016-08-16
1430,세아베스틸,2016,Q3,2016-11-14
1430,세아베스틸,2016,Q4,2017-03-31
1430,세아베스틸,2017,Q1,2017-05-15
1430,세아베스틸,2017,Q2,2017-08-14
1430,세아베스틸,2017,Q3,2017-11-14
1430,세아베스틸,2017,Q4,2018-04-02
1430,세아베스틸,2018,Q1,2018-05-15
1430,세아베스틸,2018,Q2,2018-08-14
1430,세아베스틸,2018,Q3,2018-11-14
1430,세아베스틸,2018,Q4,2019-04-01
1430,세아베스틸,2019,Q1,2019-05-15
1430,세아베스틸,2019,Q2,2019-08-14
1430,세아베스틸,2019,Q3,2019-11-14
1430,세아베스틸,2019,Q4,2020-03-30
1430,세아베스틸,2020,Q1,2020-05-15
1430,세아베스틸,2020,Q2,2020-08-14
1430,세아베스틸,2020,Q3,2020-11-16
1430,세아베스틸,2020,Q4,2021-03-11
1430,세아베스틸,2021,Q1,2021-05-14
1430,세아베스틸,2021,Q2,2021-08-23
1430,세아베스틸,2021,Q3,2021-11-15
1430,세아베스틸,2021,Q4,2022-03-17
1430,세아베스틸,2022,Q1,2022-05-16
1430,세아베스틸,2022,Q2,2022-08-16
1430,세아베스틸,2022,Q3,2022-11-14
1430,세아베스틸,2022,Q4,2023-03-21
1430,세아베스틸,2023,Q1,2023-05-15
1430,세아베스틸,2023,Q2,2023-08-14
1430,세아베스틸,2023,Q3,2023-11-14
1430,세아베스틸,2023,Q4,2024-03-12
1430,세아베스틸,2024,Q1,2024-05-14
1430,세아베스틸,2024,Q2,2024-08-14
1430,세아베스틸,2024,Q3,2024-11-14
1430,세아베스틸,2024,Q4,2025-03-12
1680,대상,2015,Q4,2016-03-30
1680,대상,2016,Q1,2016-05-16
1680,대상,2016,Q2,2016-08-16
1680,대상,2016,Q3,2016-11-14
1680,대상,2016,Q4,2017-03-31
1680,대상,2017,Q1,2017-05-15
1680,대상,2017,Q2,2017-08-11
1680,대상,2017,Q3,2017-11-14
1680,대상,2017,Q4,2018-04-02
1680,대상,2018,Q1,2018-05-15
1680,대상,2018,Q2,2018-08-14
1680,대상,2018,Q3,2018-11-14
1680,대상,2018,Q4,2019-04-01
1680,대상,2019,Q1,2019-05-15
1680,대상,2019,Q2,2019-08-14
1680,대상,2019,Q3,2019-11-14
1680,대상,2019,Q4,2020-03-30
1680,대상,2020,Q1,2020-05-15
1680,대상,2020,Q2,2020-08-14
1680,대상,2020,Q3,2020-11-16
1680,대상,2020,Q4,2021-03-18
1680,대상,2021,Q1,2021-05-17
1680,대상,2021,Q2,2021-08-17
1680,대상,2021,Q3,2021-11-15
1680,대상,2021,Q4,2022-08-16
1680,대상,2022,Q1,2022-05-16
1680,대상,2022,Q2,2022-08-16
1680,대상,2022,Q3,2022-11-14
1680,대상,2022,Q4,2023-03-16
1680,대상,2023,Q1,2023-05-15
1680,대상,2023,Q2,2023-08-11
1680,대상,2023,Q3,2023-11-14
1680,대상,2023,Q4,2024-03-27
1680,대상,2024,Q1,2024-05-16
1680,대상,2024,Q2,2024-08-14
1680,대상,2024,Q3,2024-11-14
1680,대상,2024,Q4,2025-03-27
1740,SK네트웍스,2015,Q4,2016-05-16
1740,SK네트웍스,2016,Q1,2016-05-16
1740,SK네트웍스,2016,Q2,2016-08-16
1740,SK네트웍스,2016,Q3,2016-11-14
1740,SK네트웍스,2016,Q4,2017-03-31
1740,SK네트웍스,2017,Q1,2017-05-15
1740,SK네트웍스,2017,Q2,2017-08-14
1740,SK네트웍스,2017,Q3,2017-11-14
1740,SK네트웍스,2017,Q4,2018-04-02
1740,SK네트웍스,2018,Q1,2018-05-15
1740,SK네트웍스,2018,Q2,2018-08-14
1740,SK네트웍스,2018,Q3,2018-11-14
1740,SK네트웍스,2018,Q4,2019-04-01
1740,SK네트웍스,2019,Q1,2019-05-15
1740,SK네트웍스,2019,Q2,2019-08-14
1740,SK네트웍스,2019,Q3,2019-11-14
1740,SK네트웍스,2019,Q4,2020-03-30
1740,SK네트웍스,2020,Q1,2020-05-15
1740,SK네트웍스,2020,Q2,2020-08-14
1740,SK네트웍스,2020,Q3,2020-11-16
1740,SK네트웍스,2020,Q4,2021-03-22
1740,SK네트웍스,2021,Q1,2021-05-17
1740,SK네트웍스,2021,Q2,2021-08-17
1740,SK네트웍스,2021,Q3,2021-11-15
1740,SK네트웍스,2021,Q4,2022-04-04
1740,SK네트웍스,2022,Q1,2022-05-16
1740,SK네트웍스,2022,Q2,2022-08-16
1740,SK네트웍스,2022,Q3,2022-11-14
1740,SK네트웍스,2022,Q4,2023-11-14
1740,SK네트웍스,2023,Q1,2023-05-15
1740,SK네트웍스,2023,Q2,2023-08-14
1740,SK네트웍스,2023,Q3,2023-12-28
1740,SK네트웍스,2023,Q4,2024-03-19
1740,SK네트웍스,2024,Q1,2024-05-16
1740,SK네트웍스,2024,Q2,2024-08-14
1740,SK네트웍스,2024,Q3,2024-11-14
1740,SK네트웍스,2024,Q4,2025-03-19
1800,오리온,2015,Q4,2016-03-30
1800,오리온,2016,Q1,2016-05-13
1800,오리온,2016,Q2,2016-08-16
1800,오리온,2016,Q3,2016-11-14
1800,오리온,2016,Q4,2017-04-13
1800,오리온,2017,Q1,2017-05-15
1800,오리온,2017,Q2,2017-08-14
1800,오리온,2017,Q3,2017-11-14
1800,오리온,2017,Q4,2018-04-02
1800,오리온,2018,Q1,2018-05-15
1800,오리온,2018,Q2,2018-08-14
1800,오리온,2018,Q3,2018-11-14
1800,오리온,2018,Q4,2019-04-01
1800,오리온,2019,Q1,2019-05-15
1800,오리온,2019,Q2,2019-08-14
1800,오리온,2019,Q3,2019-11-14
1800,오리온,2019,Q4,2020-03-30
1800,오리온,2020,Q1,2020-05-15
1800,오리온,2020,Q2,2020-08-14
1800,오리온,2020,Q3,2020-11-16
1800,오리온,2020,Q4,2021-03-10
1800,오리온,2021,Q1,2021-05-17
1800,오리온,2021,Q2,2021-08-17
1800,오리온,2021,Q3,2021-11-15
1800,오리온,2021,Q4,2022-03-16
1800,오리온,2022,Q1,2022-05-16
1800,오리온,2022,Q2,2022-08-16
1800,오리온,2022,Q3,2022-11-14
1800,오리온,2022,Q4,2023-03-15
1800,오리온,2023,Q1,2023-05-15
1800,오리온,2023,Q2,2023-08-14
1800,오리온,2023,Q3,2023-11-14
1800,오리온,2023,Q4,2024-03-13
1800,오리온,2024,Q1,2024-05-16
1800,오리온,2024,Q2,2024-08-14
1800,오리온,2024,Q3,2024-11-14
1800,오리온,2024,Q4,2025-03-13
2240,고려제강,2015,Q4,2016-03-31
2240,고려제강,2016,Q1,2016-05-16
2240,고려제강,2016,Q2,2016-08-12
2240,고려제강,2016,Q3,2016-11-13
2240,고려제강,2016,Q4,2017-03-31
2240,고려제강,2017,Q1,2017-05-16
2240,고려제강,2017,Q2,2017-08-12
2240,고려제강,2017,Q3,2017-11-13
2240,고려제강,2017,Q4,2018-03-12
2240,고려제강,2018,Q1,2018-05-15
2240,고려제강,2018,Q2,2018-08-14
2240,고려제강,2018,Q3,2018-11-14
2240,고려제강,2018,Q4,2019-04-02
2240,고려제강,2019,Q1,2019-05-15
2240,고려제강,2019,Q2,2019-08-14
2240,고려제강,2019,Q3,2019-11-14
2240,고려제강,2019,Q4,2020-03-30
2240,고려제강,2020,Q1,2020-06-02
2240,고려제강,2020,Q2,2020-08-14
2240,고려제강,2020,Q3,2020-11-16
2240,고려제강,2020,Q4,2021-03-18
2240,고려제강,2021,Q1,2021-05-17
2240,고려제강,2021,Q2,2021-08-17
2240,고려제강,2021,Q3,2021-11-15
2240,고려제강,2021,Q4,2022-03-17
2240,고려제강,2022,Q1,2022-05-13
2240,고려제강,2022,Q2,2022-08-12
2240,고려제강,2022,Q3,2022-11-14
2240,고려제강,2022,Q4,2023-03-16
2240,고려제강,2023,Q1,2023-05-12
2240,고려제강,2023,Q2,2023-08-11
2240,고려제강,2023,Q3,2023-11-13
2240,고려제강,2023,Q4,2024-03-21
2240,고려제강,2024,Q1,2024-05-14
2240,고려제강,2024,Q2,2024-08-14
2240,고려제강,2024,Q3,2024-11-14
2240,고려제강,2024,Q4,2025-03-21
2350,넥센타이어,2015,Q4,2016-05-16
2350,넥센타이어,2016,Q1,2016-05-16
2350,넥센타이어,2016,Q2,2016-08-16
2350,넥센타이어,2016,Q3,2016-11-15
2350,넥센타이어,2016,Q4,2017-03-31
2350,넥센타이어,2017,Q1,2017-05-15
2350,넥센타이어,2017,Q2,2017-08-14
2350,넥센타이어,2017,Q3,2017-11-14
2350,넥센타이어,2017,Q4,2018-04-02
2350,넥센타이어,2018,Q1,2018-05-15
2350,넥센타이어,2018,Q2,2018-08-14
2350,넥센타이어,2018,Q3,2018-11-14
2350,넥센타이어,2018,Q4,2019-04-01
2350,넥센타이어,2019,Q1,2019-05-14
2350,넥센타이어,2019,Q2,2019-08-14
2350,넥센타이어,2019,Q3,2019-11-14
2350,넥센타이어,2019,Q4,2020-03-30
2350,넥센타이어,2020,Q1,2020-05-15
2350,넥센타이어,2020,Q2,2020-08-14
2350,넥센타이어,2020,Q3,2020-11-16
2350,넥센타이어,2020,Q4,2021-03-18
2350,넥센타이어,2021,Q1,2021-05-17
2350,넥센타이어,2021,Q2,2021-08-17
2350,넥센타이어,2021,Q3,2021-11-15
2350,넥센타이어,2021,Q4,2022-03-18
2350,넥센타이어,2022,Q1,2022-05-16
2350,넥센타이어,2022,Q2,2022-08-16
2350,넥센타이어,2022,Q3,2022-11-14
2350,넥센타이어,2022,Q4,2023-03-20
2350,넥센타이어,2023,Q1,2023-05-15
2350,넥센타이어,2023,Q2,2023-08-14
2350,넥센타이어,2023,Q3,2023-11-14
2350,넥센타이어,2023,Q4,2024-03-18
2350,넥센타이어,2024,Q1,2024-05-14
2350,넥센타이어,2024,Q2,2024-08-14
2350,넥센타이어,2024,Q3,2024-11-14
2350,넥센타이어,2024,Q4,2025-03-18
2380,KCC,2015,Q4,2016-03-31
2380,KCC,2016,Q1,2016-05-16
2380,KCC,2016,Q2,2016-08-12
2380,KCC,2016,Q3,2016-11-13
2380,KCC,2016,Q4,2017-03-31
2380,KCC,2017,Q1,2017-05-16
2380,KCC,2017,Q2,2017-08-12
2380,KCC,2017,Q3,2017-11-13
2380,KCC,2017,Q4,2018-03-31
2380,KCC,2018,Q1,2018-05-16
2380,KCC,2018,Q2,2018-08-12
2380,KCC,2018,Q3,2018-11-13
2380,KCC,2018,Q4,2019-03-31
2380,KCC,2019,Q1,2019-05-16
2380,KCC,2019,Q2,2019-08-12
2380,KCC,2019,Q3,2019-11-13
2380,KCC,2019,Q4,2020-03-31
2380,KCC,2020,Q1,2020-05-16
2380,KCC,2020,Q2,2020-08-12
2380,KCC,2020,Q3,2020-11-13
2380,KCC,2020,Q4,2021-03-17
2380,KCC,2021,Q1,2021-05-17
2380,KCC,2021,Q2,2021-03-17
2380,KCC,2021,Q3,2021-11-15
2380,KCC,2021,Q4,2022-03-17
2380,KCC,2022,Q1,2022-05-16
2380,KCC,2022,Q2,2022-08-16
2380,KCC,2022,Q3,2022-11-14
2380,KCC,2022,Q4,2023-03-16
2380,KCC,2023,Q1,2023-05-15
2380,KCC,2023,Q2,2023-08-11
2380,KCC,2023,Q3,2023-11-14
2380,KCC,2023,Q4,2024-03-27
2380,KCC,2024,Q1,2024-05-21
2380,KCC,2024,Q2,2024-08-14
2380,KCC,2024,Q3,2024-11-14
2380,KCC,2024,Q4,2025-03-27
2790,아모레G,2015,Q4,2016-05-16
2790,아모레G,2016,Q1,2016-05-16
2790,아모레G,2016,Q2,2016-08-16
2790,아모레G,2016,Q3,2016-11-14
2790,아모레G,2016,Q4,2017-03-31
2790,아모레G,2017,Q1,2017-05-15
2790,아모레G,2017,Q2,2017-08-14
2790,아모레G,2017,Q3,2017-11-14
2790,아모레G,2017,Q4,2018-04-02
2790,아모레G,2018,Q1,2018-05-15
2790,아모레G,2018,Q2,2018-08-14
2790,아모레G,2018,Q3,2018-11-14
2790,아모레G,2018,Q4,2019-04-01
2790,아모레G,2019,Q1,2019-05-15
2790,아모레G,2019,Q2,2019-08-14
2790,아모레G,2019,Q3,2019-11-14
2790,아모레G,2019,Q4,2020-04-29
2790,아모레G,2020,Q1,2020-05-15
2790,아모레G,2020,Q2,2020-08-14
2790,아모레G,2020,Q3,2020-11-16
2790,아모레G,2020,Q4,2021-03-31
2790,아모레G,2021,Q1,2021-05-16
2790,아모레G,2021,Q2,2021-08-12
2790,아모레G,2021,Q3,2021-11-13
2790,아모레G,2021,Q4,2022-03-16
2790,아모레G,2022,Q1,2022-05-16
2790,아모레G,2022,Q2,2022-03-16
2790,아모레G,2022,Q3,2022-11-14
2790,아모레G,2022,Q4,2023-03-09
2790,아모레G,2023,Q1,2023-05-15
2790,아모레G,2023,Q2,2023-08-14
2790,아모레G,2023,Q3,2023-11-14
2790,아모레G,2023,Q4,2024-03-07
2790,아모레G,2024,Q1,2024-05-16
2790,아모레G,2024,Q2,2024-08-14
2790,아모레G,2024,Q3,2024-11-14
2790,아모레G,2024,Q4,2025-03-07
2960,한국쉘석유,2015,Q4,2016-03-30
2960,한국쉘석유,2016,Q1,2016-05-16
2960,한국쉘석유,2016,Q2,2016-08-16
2960,한국쉘석유,2016,Q3,2016-11-14
2960,한국쉘석유,2016,Q4,2017-03-31
2960,한국쉘석유,2017,Q1,2017-05-15
2960,한국쉘석유,2017,Q2,2017-08-14
2960,한국쉘석유,2017,Q3,2017-11-14
2960,한국쉘석유,2017,Q4,2018-04-06
2960,한국쉘석유,2018,Q1,2018-05-15
2960,한국쉘석유,2018,Q2,2018-08-14
2960,한국쉘석유,2018,Q3,2018-11-14
2960,한국쉘석유,2018,Q4,2019-04-01
2960,한국쉘석유,2019,Q1,2019-05-15
2960,한국쉘석유,2019,Q2,2019-08-14
2960,한국쉘석유,2019,Q3,2019-11-14
2960,한국쉘석유,2019,Q4,2020-04-03
2960,한국쉘석유,2020,Q1,2020-05-15
2960,한국쉘석유,2020,Q2,2020-08-14
2960,한국쉘석유,2020,Q3,2020-11-16
2960,한국쉘석유,2020,Q4,2021-03-18
2960,한국쉘석유,2021,Q1,2021-05-17
2960,한국쉘석유,2021,Q2,2021-08-17
2960,한국쉘석유,2021,Q3,2021-11-15
2960,한국쉘석유,2021,Q4,2022-03-17
2960,한국쉘석유,2022,Q1,2022-05-16
2960,한국쉘석유,2022,Q2,2022-08-16
2960,한국쉘석유,2022,Q3,2022-11-14
2960,한국쉘석유,2022,Q4,2023-03-23
2960,한국쉘석유,2023,Q1,2023-05-15
2960,한국쉘석유,2023,Q2,2023-08-11
2960,한국쉘석유,2023,Q3,2023-11-14
2960,한국쉘석유,2023,Q4,2024-03-21
2960,한국쉘석유,2024,Q1,2024-05-16
2960,한국쉘석유,2024,Q2,2024-08-14
2960,한국쉘석유,2024,Q3,2024-11-14
2960,한국쉘석유,2024,Q4,2025-03-21
3000,부광약품,2015,Q4,2016-03-30
3000,부광약품,2016,Q1,2016-05-13
3000,부광약품,2016,Q2,2016-08-12
3000,부광약품,2016,Q3,2016-11-11
3000,부광약품,2016,Q4,2017-03-30
3000,부광약품,2017,Q1,2017-05-12
3000,부광약품,2017,Q2,2017-08-11
3000,부광약품,2017,Q3,2017-11-13
3000,부광약품,2017,Q4,2018-03-30
3000,부광약품,2018,Q1,2018-05-15
3000,부광약품,2018,Q2,2018-08-14
3000,부광약품,2018,Q3,2018-11-12
3000,부광약품,2018,Q4,2019-08-14
3000,부광약품,2019,Q1,2019-05-15
3000,부광약품,2019,Q2,2019-08-14
3000,부광약품,2019,Q3,2019-11-14
3000,부광약품,2019,Q4,2020-03-27
3000,부광약품,2020,Q1,2020-05-15
3000,부광약품,2020,Q2,2020-08-14
3000,부광약품,2020,Q3,2020-11-13
3000,부광약품,2020,Q4,2021-03-24
3000,부광약품,2021,Q1,2021-05-14
3000,부광약품,2021,Q2,2021-08-13
3000,부광약품,2021,Q3,2021-11-12
3000,부광약품,2021,Q4,2022-08-12
3000,부광약품,2022,Q1,2022-05-13
3000,부광약품,2022,Q2,2022-08-16
3000,부광약품,2022,Q3,2022-11-11
3000,부광약품,2022,Q4,2023-03-28
3000,부광약품,2023,Q1,2023-05-15
3000,부광약품,2023,Q2,2023-08-10
3000,부광약품,2023,Q3,2023-11-14
3000,부광약품,2023,Q4,2024-03-22
3000,부광약품,2024,Q1,2024-05-14
3000,부광약품,2024,Q2,2024-08-13
3000,부광약품,2024,Q3,2024-11-13
3000,부광약품,2024,Q4,2025-03-22
3030,세아제강,2015,Q4,2016-03-30
3030,세아제강,2016,Q1,2016-05-16
3030,세아제강,2016,Q2,2016-08-16
3030,세아제강,2016,Q3,2016-11-14
3030,세아제강,2016,Q4,2017-03-31
3030,세아제강,2017,Q1,2017-05-26
3030,세아제강,2017,Q2,2017-08-14
3030,세아제강,2017,Q3,2017-11-14
3030,세아제강,2017,Q4,2018-04-02
3030,세아제강,2018,Q1,2018-05-15
3030,세아제강,2018,Q2,2018-08-14
3030,세아제강,2018,Q3,2018-11-06
3030,세아제강,2018,Q4,2019-06-28
3030,세아제강,2019,Q1,2019-05-15
3030,세아제강,2019,Q2,2019-08-14
3030,세아제강,2019,Q3,2019-11-14
3030,세아제강,2019,Q4,2020-03-30
3030,세아제강,2020,Q1,2020-05-15
3030,세아제강,2020,Q2,2020-08-14
3030,세아제강,2020,Q3,2020-11-16
3030,세아제강,2020,Q4,2021-03-18
3030,세아제강,2021,Q1,2021-05-17
3030,세아제강,2021,Q2,2021-08-17
3030,세아제강,2021,Q3,2021-11-15
3030,세아제강,2021,Q4,2022-03-15
3030,세아제강,2022,Q1,2022-05-16
3030,세아제강,2022,Q2,2022-08-16
3030,세아제강,2022,Q3,2022-11-14
3030,세아제강,2022,Q4,2023-03-15
3030,세아제강,2023,Q1,2023-05-15
3030,세아제강,2023,Q2,2023-08-14
3030,세아제강,2023,Q3,2023-11-14
3030,세아제강,2023,Q4,2024-03-18
3030,세아제강,2024,Q1,2024-05-16
3030,세아제강,2024,Q2,2024-08-14
3030,세아제강,2024,Q3,2024-11-14
3030,세아제강,2024,Q4,2025-03-18
3200,일신방직,2015,Q4,2016-03-30
3200,일신방직,2016,Q1,2016-05-16
3200,일신방직,2016,Q2,2016-08-16
3200,일신방직,2016,Q3,2016-11-14
3200,일신방직,2016,Q4,2017-03-31
3200,일신방직,2017,Q1,2017-05-15
3200,일신방직,2017,Q2,2017-08-14
3200,일신방직,2017,Q3,2017-11-14
3200,일신방직,2017,Q4,2018-03-30
3200,일신방직,2018,Q1,2018-05-15
3200,일신방직,2018,Q2,2018-08-14
3200,일신방직,2018,Q3,2018-11-14
3200,일신방직,2018,Q4,2019-04-01
3200,일신방직,2019,Q1,2019-05-15
3200,일신방직,2019,Q2,2019-08-14
3200,일신방직,2019,Q3,2019-11-14
3200,일신방직,2019,Q4,2020-03-30
3200,일신방직,2020,Q1,2020-05-15
3200,일신방직,2020,Q2,2020-08-14
3200,일신방직,2020,Q3,2020-11-16
3200,일신방직,2020,Q4,2021-03-17
3200,일신방직,2021,Q1,2021-05-17
3200,일신방직,2021,Q2,2021-08-17
3200,일신방직,2021,Q3,2021-11-19
3200,일신방직,2021,Q4,2022-07-25
3200,일신방직,2022,Q1,2022-05-16
3200,일신방직,2022,Q2,2022-08-16
3200,일신방직,2022,Q3,2022-11-14
3200,일신방직,2022,Q4,2023-03-15
3200,일신방직,2023,Q1,2023-05-15
3200,일신방직,2023,Q2,2023-08-14
3200,일신방직,2023,Q3,2023-11-14
3200,일신방직,2023,Q4,2024-04-02
3200,일신방직,2024,Q1,2024-05-17
3200,일신방직,2024,Q2,2024-08-14
3200,일신방직,2024,Q3,2024-11-13
3200,일신방직,2024,Q4,2025-04-02
3240,태광산업,2015,Q4,2016-03-31
3240,태광산업,2016,Q1,2016-05-16
3240,태광산업,2016,Q2,2016-08-12
3240,태광산업,2016,Q3,2016-11-13
3240,태광산업,2016,Q4,2017-03-31
3240,태광산업,2017,Q1,2017-05-16
3240,태광산업,2017,Q2,2017-08-12
3240,태광산업,2017,Q3,2017-11-13
3240,태광산업,2017,Q4,2018-03-31
3240,태광산업,2018,Q1,2018-05-16
3240,태광산업,2018,Q2,2018-08-12
3240,태광산업,2018,Q3,2018-11-13
3240,태광산업,2018,Q4,2019-04-17
3240,태광산업,2019,Q1,2019-05-15
3240,태광산업,2019,Q2,2019-04-17
3240,태광산업,2019,Q3,2019-11-14
3240,태광산업,2019,Q4,2020-03-30
3240,태광산업,2020,Q1,2020-05-15
3240,태광산업,2020,Q2,2020-08-14
3240,태광산업,2020,Q3,2020-11-16
3240,태광산업,2020,Q4,2021-03-31
3240,태광산업,2021,Q1,2021-05-16
3240,태광산업,2021,Q2,2021-08-12
3240,태광산업,2021,Q3,2021-11-13
3240,태광산업,2021,Q4,2022-02-25
3240,태광산업,2022,Q1,2022-05-16
3240,태광산업,2022,Q2,2022-08-12
3240,태광산업,2022,Q3,2022-11-14
3240,태광산업,2022,Q4,2023-03-23
3240,태광산업,2023,Q1,2023-05-15
3240,태광산업,2023,Q2,2023-08-14
3240,태광산업,2023,Q3,2023-11-14
3240,태광산업,2023,Q4,2024-03-29
3240,태광산업,2024,Q1,2024-05-16
3240,태광산업,2024,Q2,2024-08-14
3240,태광산업,2024,Q3,2024-11-14
3240,태광산업,2024,Q4,2025-03-29
3300,한일시멘트,2015,Q4,2016-03-30
3300,한일시멘트,2016,Q1,2016-05-16
3300,한일시멘트,2016,Q2,2016-08-16
3300,한일시멘트,2016,Q3,2016-11-14
3300,한일시멘트,2016,Q4,2017-03-31
3300,한일시멘트,2017,Q1,2017-05-12
3300,한일시멘트,2017,Q2,2017-08-11
3300,한일시멘트,2017,Q3,2017-11-14
3300,한일시멘트,2017,Q4,2018-04-02
3300,한일시멘트,2018,Q1,2018-05-15
3300,한일시멘트,2018,Q2,2018-08-14
3300,한일시멘트,2018,Q3,2018-11-14
3300,한일시멘트,2018,Q4,2019-03-31
3300,한일시멘트,2019,Q1,2019-05-16
3300,한일시멘트,2019,Q2,2019-08-12
3300,한일시멘트,2019,Q3,2019-11-13
3300,한일시멘트,2019,Q4,2020-03-30
3300,한일시멘트,2020,Q1,2020-05-15
3300,한일시멘트,2020,Q2,2020-08-14
3300,한일시멘트,2020,Q3,2020-11-16
3300,한일시멘트,2020,Q4,2021-03-17
3300,한일시멘트,2021,Q1,2021-05-17
3300,한일시멘트,2021,Q2,2021-08-13
3300,한일시멘트,2021,Q3,2021-11-12
3300,한일시멘트,2021,Q4,2022-03-21
3300,한일시멘트,2022,Q1,2022-05-16
3300,한일시멘트,2022,Q2,2022-08-12
3300,한일시멘트,2022,Q3,2022-11-14
3300,한일시멘트,2022,Q4,2023-07-17
3300,한일시멘트,2023,Q1,2023-05-15
3300,한일시멘트,2023,Q2,2023-08-14
3300,한일시멘트,2023,Q3,2023-11-14
3300,한일시멘트,2023,Q4,2024-03-20
3300,한일시멘트,2024,Q1,2024-05-16
3300,한일시멘트,2024,Q2,2024-08-14
3300,한일시멘트,2024,Q3,2024-11-14
3300,한일시멘트,2024,Q4,2025-03-20
3410,쌍용양회,2015,Q4,2016-03-31
3410,쌍용양회,2016,Q1,2016-05-13
3410,쌍용양회,2016,Q2,2016-08-12
3410,쌍용양회,2016,Q3,2016-11-11
3410,쌍용양회,2016,Q4,2017-03-31
3410,쌍용양회,2017,Q1,2017-05-12
3410,쌍용양회,2017,Q2,2017-08-11
3410,쌍용양회,2017,Q3,2017-11-14
3410,쌍용양회,2017,Q4,2018-04-02
3410,쌍용양회,2018,Q1,2018-05-15
3410,쌍용양회,2018,Q2,2018-08-14
3410,쌍용양회,2018,Q3,2018-11-14
3410,쌍용양회,2018,Q4,2019-04-01
3410,쌍용양회,2019,Q1,2019-05-15
3410,쌍용양회,2019,Q2,2019-08-14
3410,쌍용양회,2019,Q3,2019-11-14
3410,쌍용양회,2019,Q4,2020-03-30
3410,쌍용양회,2020,Q1,2020-05-15
3410,쌍용양회,2020,Q2,2020-08-14
3410,쌍용양회,2020,Q3,2020-11-13
3410,쌍용양회,2020,Q4,2021-03-17
3410,쌍용양회,2021,Q1,2021-05-13
3410,쌍용양회,2021,Q2,2021-08-13
3410,쌍용양회,2021,Q3,2021-11-15
3410,쌍용양회,2021,Q4,2022-08-16
3410,쌍용양회,2022,Q1,2022-05-16
3410,쌍용양회,2022,Q2,2022-08-16
3410,쌍용양회,2022,Q3,2022-11-14
3410,쌍용양회,2022,Q4,2023-03-21
3410,쌍용양회,2023,Q1,2023-05-15
3410,쌍용양회,2023,Q2,2023-08-11
3410,쌍용양회,2023,Q3,2023-11-21
3410,쌍용양회,2023,Q4,2024-03-27
3410,쌍용양회,2024,Q1,2024-05-16
3410,쌍용양회,2024,Q2,2024-08-14
3410,쌍용양회,2024,Q3,2024-11-14
3410,쌍용양회,2024,Q4,2025-03-27
3490,대한항공,2015,Q4,2016-05-16
3490,대한항공,2016,Q1,2016-05-16
3490,대한항공,2016,Q2,2016-09-23
3490,대한항공,2016,Q3,2016-11-14
3490,대한항공,2016,Q4,2017-03-31
3490,대한항공,2017,Q1,2017-05-11
3490,대한항공,2017,Q2,2017-08-10
3490,대한항공,2017,Q3,2017-11-14
3490,대한항공,2017,Q4,2018-03-31
3490,대한항공,2018,Q1,2018-05-16
3490,대한항공,2018,Q2,2018-08-12
3490,대한항공,2018,Q3,2018-11-13
3490,대한항공,2018,Q4,2019-04-01
3490,대한항공,2019,Q1,2019-05-15
3490,대한항공,2019,Q2,2019-08-14
3490,대한항공,2019,Q3,2019-11-14
3490,대한항공,2019,Q4,2020-04-09
3490,대한항공,2020,Q1,2020-05-15
3490,대한항공,2020,Q2,2020-08-14
3490,대한항공,2020,Q3,2020-11-16
3490,대한항공,2020,Q4,2021-03-18
3490,대한항공,2021,Q1,2021-05-14
