,name,sector,year,quarter,유동자산_lag1,유동자산_lag2,유동자산_lag3,유동자산_lag4,비유동자산_lag1,비유동자산_lag2,비유동자산_lag3,비유동자산_lag4,자산총계_lag1,자산총계_lag2,자산총계_lag3,자산총계_lag4,유동부채_lag1,유동부채_lag2,유동부채_lag3,유동부채_lag4,비유동부채_lag1,비유동부채_lag2,비유동부채_lag3,비유동부채_lag4,부채총계_lag1,부채총계_lag2,부채총계_lag3,부채총계_lag4,이익잉여금_lag1,이익잉여금_lag2,이익잉여금_lag3,이익잉여금_lag4,자본총계_lag1,자본총계_lag2,자본총계_lag3,자본총계_lag4,매출액_lag1,매출액_lag2,매출액_lag3,매출액_lag4,영업이익_lag1,영업이익_lag2,영업이익_lag3,영업이익_lag4,법인세차감전 순이익_lag1,법인세차감전 순이익_lag2,법인세차감전 순이익_lag3,법인세차감전 순이익_lag4,당기순이익_lag1,당기순이익_lag2,당기순이익_lag3,당기순이익_lag4,당기순이익(손실)_lag1,당기순이익(손실)_lag2,당기순이익(손실)_lag3,당기순이익(손실)_lag4,자본금_lag1,자본금_lag2,자본금_lag3,자본금_lag4,Label,Code
89,현대위아,경기소비재,2016,Q4,0.5291715160735807,0.5562848488622137,0.5566665792213196,0.5620468570687193,2721616669247.0,2650027033464.0,2593882081887.0,2621667175540.0,5780484321064.0,5972360931712.0,5850860684789.0,5986181896065.0,1383202661081.0,1665627262912.0,1720419162230.0,1784302766706.0,1301993679228.0,1213040361645.0,1105826918511.0,1200907819717.0,0.4645279168951612,0.48199826793318384,0.48304791944348324,0.4986835746480273,2501640616097.0,2499523196298.0,2431416869836.0,2407456665314.0,0.5354720831048388,0.5180017320668162,0.5169520805565168,0.5013164253519727,1644228945793.0,1856431279614.0,1773333236962.0,7743358413175.0,0.03757641008880421,0.044963196299598975,0.04536174990934529,0.06398106653374709,22529183434.0,88676272835.0,70871375632.0,456306614514.0,0.001359003119192936,0.03695586817157324,0.030056892099035396,0.04379318460049903,2234512266.0,68606029639.0,53300885759.0,339106324416.0,131202002651.87209,135159701030.9606,132667725287.21141,138477632423.50217,-0.37039130150970434,011210
90,금호석유,에너지_화학,2016,Q4,0.2237530671948376,0.24742060179305145,0.2381934726795366,0.2265568300957576,2468940660147.0,2454736680609.0,2452468413374.0,2423348812296.0,3180612451794.0,3261764388525.0,3219279863616.0,3133195697618.0,1497689273050.0,1477820793687.0,1446046766175.0,1300377714318.0,408687125544.0,538480576867.0,543471103843.0,625102994860.0,0.5993739971428217,0.6181627887187124,0.6180009052655984,0.6145421145068721,852033197488.0,840526996515.0,809041529089.0,797695720794.0,0.4006260028571783,0.3818372112812875,0.38199909473440163,0.38545788549312787,765374607001.0,795099052129.0,709621667517.0,3159552412488.0,0.01994449128488013,0.0622798716580106,0.06409138467281997,0.04567074054402889,9252457183.0,40382589664.0,43953266027.0,99363422629.0,0.01114425048463733,0.03606714561942068,0.04693232523399823,0.024519023742035875,8529526335.0,28676953295.0,33304194893.0,77469140616.0,161831891811.9223,165259874970.57523,163297766424.64627,172181007978.99112,-0.37106918369911124,011780
91,SKC,에너지_화학,2016,Q4,0.1493572219397577,0.17104510880490043,0.16575930732163804,0.147493312061688,2245625795339.0,2222433186227.0,2221636064574.0,2246580869271.0,2639916370606.0,2681006179990.0,2663063650661.0,2635264803264.0,260531154818.0,279358921044.0,331421045077.0,403784445642.0,801433943791.0,821450918362.0,832270370460.0,726398757100.0,0.40227225014905416,0.4105957858739833,0.43697469087836477,0.4288689323904648,1224583547281.0,1226945252392.0,1165072823938.0,1167546550834.0,0.5977277498509458,0.5894042141260167,0.5630253091216353,0.5711310676095351,342091924576.0,367487647183.0,356544164957.0,1616227686728.0,0.019506331698039014,0.087015781806881,0.10323858594471531,0.12514257483205632,-2350909329.0,80596244678.0,28354937968.0,366024308972.0,-0.006349957929268229,0.16963921949723665,0.0696330461753433,0.15497836878483948,-2172269329.0,62340317643.0,24827256302.0,250480330474.0,187672775000.0,187672775000.0,184345450000.0,183985740000.0,-0.40422142548754614,011790
92,현대모비스,경기소비재,2016,Q4,0.42588342509821775,0.43808807108412384,0.43770369113172075,0.4097959956465433,13742257000000.0,13613669000000.0,13490730000000.0,13479046000000.0,23936353000000.0,24227407000000.0,23992208000000.0,22837944000000.0,3837112000000.0,4656038000000.0,4923169000000.0,3979666000000.0,523383000000.0,505683000000.0,526798000000.0,525073000000.0,0.18217039997697226,0.21305296930868417,0.22715570821993541,0.19724800971576076,18081162000000.0,17610162000000.0,17085565000000.0,16918714000000.0,0.8178296000230277,0.7869470306913159,0.7728442917800646,0.8027519902842393,4304069000000.0,5052313000000.0,4948419000000.0,19079257000000.0,0.09726609866152239,0.09750761680838063,0.0952920518654544,0.10067692887621357,592087000000.0,654187000000.0,653419000000.0,2279275000000.0,0.10952147839637329,0.10391715635986923,0.1009124328396605,0.0894883904546178,471388000000.0,525022000000.0,499357000000.0,1707372000000.0,379153514907.2587,367665999175.5877,359100275905.2401,254393615018.23837,-0.3958150842276378,012330
93,한화테크윈,중공업,2016,Q4,0.40576623100917397,0.4282434774512089,0.5579988213874626,0.46926439350787125,2589055157539.0,2489362438477.0,1754881205409.0,2124492430660.0,4356964031068.0,4353885509482.0,3970308882247.0,4002920483707.0,1224515101335.0,1352833348477.0,1401681460464.0,1311508919255.0,907681460671.0,820238025439.0,454700332252.0,514574099080.0,0.48937667302324406,0.49911082162896364,0.46756608812394945,0.45618768241029667,1190495837200.0,1160578287548.0,1128911865553.0,949610421342.0,0.5106233269767559,0.5008891783710363,0.5324339118760506,0.5438123175897034,660171950627.0,707228321846.0,599872119603.0,2465321482698.0,0.042168240048006456,0.05259377287084869,0.04901576266198079,-0.04066928307714022,32788008430.0,35429080351.0,254360741855.0,139104908733.0,0.0453178139779882,0.04477538726439099,0.32547010909627144,0.04895754002066804,29917549652.0,31666421995.0,195240444211.0,120696075153.0,212835062110.5676,201429821953.05276,169225490588.6579,155710259326.02216,-0.22819702292225275,012450
94,현대산업,건설,2016,Q4,0.6417195388067094,0.6388187892263975,0.6335467813967685,0.6222249317042955,1649722349128.0,1733113127612.0,1694242419580.0,1694210834259.0,4604555726074.0,4798458712456.0,4623352541527.0,4484707902780.0,1486446591948.0,1771087027514.0,1694852961238.0,1518903301417.0,493767071738.0,484101170109.0,486446720247.0,522381509085.0,0.4300553151029833,0.46998178639505783,0.4718004222893547,0.45516561050422916,2132519233379.0,2051140919278.0,1950277974294.0,1949152653663.0,0.5699446848970168,0.5300182136049422,0.5281995777106453,0.5448343894957708,862830191062.0,894547751471.0,683595787281.0,3347031662926.0,0.13490962078613172,0.14558717224412143,0.08353692047187254,0.08756304193572836,108309811284.0,134538104759.0,51112133132.0,230982854590.0,0.09427734035230903,0.11283919855928712,0.05549862717835165,0.05096770989040136,81345335589.0,100940051349.0,37938627739.0,170590538790.0,376920900000.0,376920900000.0,376920900000.0,376920900000.0,-0.23678657388609414,012630
95,에스원,경기소비재,2016,Q4,0.26660919683868334,0.24029152307742127,0.2530389270280417,0.24360568158864482,1023729521147.0,1028696712986.0,1029126067142.0,1037757760071.0,1395885408890.0,1354067703908.0,1377750600908.0,1371979845447.0,251318369194.0,250589176637.0,315925523235.0,313513064382.0,86995085192.0,78429146495.0,74422917420.0,81823080649.0,0.24236477595609004,0.24298513448213416,0.2833230051924802,0.28815011120093886,997492387341.0,965341219018.0,927515173670.0,917274847299.0,0.7576352240439099,0.7570148655178658,0.7166769948075198,0.7118498887990611,445746426389.0,450620857921.0,431054897418.0,1788781584553.0,0.10551730619361997,0.1172204621235274,0.11974352222229181,0.09498624300879017,42235684236.0,49690539740.0,49930400085.0,246791219045.0,0.07212883024875198,0.08394206500452632,0.0874247807384414,0.10520661378847287,32151168323.0,37826045348.0,37684879893.0,188191653318.0,18999589000.0,18999589000.0,18999589000.0,18999589000.0,-0.24386672180832147,012750
96,한솔케미칼,에너지_화학,2016,Q4,0.18195287531786647,0.1722630210803538,0.22082445091846922,0.17437947051824088,383772863391.0,385116130481.0,348381207475.0,341218719263.0,469132953117.0,465263894557.0,447115169214.0,413287590459.0,160666644391.0,123710890298.0,78420211126.0,63250871115.0,47391525730.0,94992455577.0,129513916502.0,118071750825.0,0.4434951088782524,0.47006300818428626,0.46505719766460835,0.43873231649327254,171917004105.0,156765615812.0,148365602284.0,137404187932.0,0.5565048911217476,0.5299369918157137,0.5349428023353917,0.5612676835067274,81147522764.0,79635953683.0,77463060066.0,290202957869.0,0.2418594086855716,0.21408882455110864,0.19936538435019072,0.14493250674924602,17492145964.0,15030684591.0,23918146074.0,40774960637.0,0.18705650714865735,0.10581380576596064,0.25627778226274134,0.11257629626486265,15179172172.0,8426583335.0,19852061241.0,32669974162.0,37950517123.125244,40222631517.452614,38296807205.238625,41283127367.028206,-0.26377635857189086,014680
97,동원시스템즈,에너지_화학,2016,Q4,0.1795014627526507,0.1882363187696315,0.2583317704892626,0.2082941485390173,527903628368.0,531012796894.0,494031213219.0496,539862569361.0,643393747098.0,654147024771.0,699458169399.0,681897914945.0,211882669488.0,221398680400.99603,239257471046.20605,138963841223.0,158678238526.0,129040784957.40985,126537387519.28067,295265252414.0,0.5759473257012508,0.6003542707336796,0.6306567722513338,0.6367948693200267,64190149067.0,52778013201.0,90561994421.24086,71910607916.24318,0.4240526742987492,0.3996457292663203,0.3693432277486662,0.36320513067997323,106536075784.0,103778296383.0,96966714318.0,366755676431.0,0.09220024380206432,0.09839318048077617,0.09113450745602482,0.07315047989461013,14627835105.0,6830616157.0,17054060738.0,27376136272.0,0.10711991953916064,0.029801216793790233,0.17304390683974336,0.061193499995418205,11412135866.0,3092719509.0,16779499079.0,22443063484.0,121724560000.0,121724560000.0,121724560000.0,121724560000.0,-0.39941573889212245,014820
98,유니드,에너지_화학,2016,Q4,0.3995686625087683,0.4058851745391129,0.44323108403513156,0.45500615161676533,461832649428.0,450773079177.0,428067205271.0,419607652235.0,769168130627.0,758730568333.0,768841781566.0,769930988175.0,165890773069.0,181582451431.0,199839881743.0,194042062982.0,55971370433.0,35989862787.0,37269257584.0,38875271845.0,0.2884442746232159,0.2867583346431213,0.30839783296382384,0.3025171585561114,477792788434.0,468340639035.0,456857522944.0,459457148154.0,0.7115557253767841,0.7132416653568787,0.6916021670361762,0.6974828414438886,129207241892.0,132156272331.0,130233405422.0,514006118519.0,0.08879840247337085,0.11288596905665396,0.0920484367905113,0.0835615150024957,12220079011.0,15737134043.0,10558760067.0,88432026405.0,0.07379799290948555,0.08736417318190134,0.05565973800279268,0.12349674752685567,9535235121.0,11545723463.0,7248757225.0,63478083846.0,44449215000.0,44449215000.0,44449215000.0,44449215000.0,-0.24574225141361894,014830
99,한국전력,생활소비재,2016,Q4,0.09078388701016084,0.08120486791972455,0.11473083627508618,0.13121321653242402,94917437000000.0,95221738000000.0,93703372000000.0,92357465000000.0,104394803000000.0,103637617000000.0,105847324000000.0,106306250000000.0,17724106000000.0,18417479000000.0,21109349000000.0,18971673000000.0,31069921000000.0,31644163000000.0,32519868000000.0,34153209000000.0,0.467399004527074,0.48304508969942833,0.506665780232668,0.49973432418131575,37831599000000.0,35815303000000.0,34452581000000.0,35442274000000.0,0.5326009954729259,0.5169549103005716,0.49333421976733205,0.5002656758186842,16136347000000.0,13252820000000.0,15566139000000.0,58540389000000.0,0.17151837401612646,0.14233099068726504,0.018554568991064516,0.07559500501440125,2689813000000.0,1823588000000.0,1197476000000.0,13176969000000.0,0.12593432701961602,0.10575047423869033,0.06719977253190403,0.17365195506302494,2032120000000.0,1401492000000.0,1046041000000.0,10165653000000.0,3209820000000.0,3209820000000.0,3209820000000.0,3209820000000.0,-0.3673199696262316,015760
100,SK텔레콤,커뮤니케이션서비스,2016,Q4,0.13425893887656282,0.15356819420444573,0.13600502838370698,0.11723057129797719,20992162000000.0,19621845000000.0,19975524000000.0,20433411000000.0,24247622000000.0,23181838000000.0,23119954000000.0,23146940000000.0,3460386000000.0,3370769000000.0,3466938000000.0,3491306000000.0,6689204000000.0,6008250000000.0,6098182000000.0,5876174000000.0,0.41858084062841294,0.40458478745300525,0.4137170861153097,0.4046962579070927,13685954000000.0,13431966000000.0,13158431000000.0,13418603000000.0,0.5814191593715871,0.5954152125469948,0.5862829138846902,0.5953037420929073,3101785000000.0,3091988000000.0,3098261000000.0,12556979000000.0,0.09635411104515777,0.1546593971257327,0.13873944125430362,0.03197677058305093,289809484438.5179,380456000000.0,465674000000.0,372292425165.49426,0.07467281976865274,0.09189654034879825,0.12336178262580202,0.023769923307776154,231619032266.11053,284143000000.0,382207000000.0,298478427807.35565,35694467557.36971,34539562626.92575,34249156962.34558,34670450545.06377,-0.40312778884045564,017670
101,현대엘리베이,중공업,2016,Q4,0.575895013305229,0.5229513772853979,0.5632260042606212,0.572490260287402,586469809021.0,680035098968.0,591373126710.0,630488771913.0,1382841106377.0,1425504794665.0,1353956811712.0,1474793936477.0,518755573492.0,500361362442.0,443427329491.0,511449456246.0,198552022070.0,221770173779.0,238878773820.0,226586792125.0,0.5187201857495567,0.5065795211097162,0.5039349094512575,0.5004334708169652,41015238169.0,79657376059.0,47940509977.0,113086351280.0,0.48127981425044325,0.49342047889028384,0.49606509054874254,0.4995665291830348,376235818230.0,379817123297.0,320473986239.0,1347989106053.0,0.1407952974180068,0.10959152153193293,0.11358945982546027,0.11626347406092319,-31472855323.0,42712992015.0,-59658350619.0,-95087753744.0,-0.10222447021906982,0.08448502454932225,-0.20227941024097731,-0.09366509193957517,-38460507196.0,32088858986.0,-64825288934.0,-126259523552.0,115162321006.2387,118472276994.78943,113784619208.36293,99635814526.22365,-0.3500315508154499,017800
102,삼성에스디에스,정보기술,2016,Q4,0.5468764601889363,0.5375092737358931,0.5230762132805075,0.516902581511684,2366687671969.0,2371623734924.0,2446192454234.0,2553205913975.0,5223051693487.0,5127937924467.0,5129105576931.0,5285074637667.0,684268113563.0,665319485839.0,724417081217.0,949518710964.0,130661781364.0,102088826203.0,87097811017.0,68351008793.0,0.15602562309371643,0.14965241844688765,0.15821762294851607,0.19259325355645687,3223797578579.0,3174610397034.0,3127547968562.0,3075651418853.0,0.8439743769062835,0.8503475815531124,0.841782377051484,0.8074067464435432,965001635794.0,998527290989.0,950871519618.0,4352976599247.0,0.07593384940607746,0.07049437709236876,0.06699171526410932,0.07805399556725728,64728641422.0,61779549418.0,117627998965.0,468384288479.0,0.050971086183215594,0.047131839957410285,0.09525118887290468,0.0804625048470484,49187181545.0,47062428472.0,90571642709.0,350251400716.0,38688900000.0,38688900000.0,38688900000.0,38688900000.0,-0.31437653230639295,018260
103,한온시스템,경기소비재,2016,Q4,0.36411355695294845,0.36217855295300966,0.36033447648225014,0.3320623343387444,1582363697013.0,1568056309185.0,1564677030774.0,1563043245687.0,2488437541506.0,2458456542101.0,2446086232957.0,2340103464804.0,480972974816.0,510587392710.0,550866104102.0,721231543874.0,349918549739.0,398114347531.0,344545830725.0,29569094314.0,0.3339008959220834,0.3696228607988418,0.36605902227108467,0.32084078737556365,1333185532966.0,1277900525348.0,1280783985974.0,1322499632431.0,0.6660991040779166,0.6303771392011581,0.6339409777289153,0.6791592126244363,522541378804.0,589040601068.0,570595609339.0,2273904955757.0,0.07664198564650289,-0.006918245174630262,0.07055459493744894,0.02137769821598242,94891040870.0,26124279740.0,76773555305.0,162106507741.0,0.15683173764070274,0.041857253653307516,0.10844124937568249,0.058743922428600735,81951072427.0,24655621851.0,61876100765.0,133578096331.0,31558676192.92059,31449943753.944817,30825902823.403576,44243273588.796425,-0.41993010286491705,018880
104,대교,경기소비재,2016,Q4,0.37799728223988766,0.3888792705713744,0.3867676031925714,0.38826740641688284,487952521660.0,481441497717.0,481569797019.0,477589413029.0,784486156937.0,787800960650.0,785297384036.0,780715982831.0,127146659566.0,130087084311.0,130719105334.0,130818438292.0,13462013418.0,15034864159.0,12977148260.0,9482779381.0,0.1792366528594996,0.1842114388262012,0.1829832322316925,0.17970839685418702,544365666442.0,544763538771.0,538001104675.0,538592993555.0,0.8207633471405004,0.8157885611737988,0.8170167677683075,0.820291603145813,187967618182.0,191124369539.0,191824762383.0,750317949755.0,0.06128826922116731,0.06395908625093251,0.0500751307061245,0.06132227059611723,11667489019.0,9404130207.0,15809645200.0,60440582327.0,0.04729577797486463,0.03538237490232813,0.0648991816559304,0.06209584922926805,8890074736.0,6762434096.0,12449270100.0,46591630282.0,45587861732.810326,45751441766.9399,45564147692.95464,56925579864.57302,-0.2690673638628962,019680
105,한섬,경기소비재,2016,Q4,0.5464647251216466,0.5290199562113856,0.5386227217586909,0.5417208014007009,454580630114.0,441944782554.0,440664998786.0,435931208719.0,1002304903926.0,938351398074.0,955107716760.0,951234989612.0,141135632531.0,86374398663.0,109039669215.0,119901097771.0,4471899482.0,6899045887.0,6935323519.0,5824604701.0,0.14527269241391458,0.09940140201362421,0.12142608702547239,0.13217102382165563,744393422533.0,732743991835.0,726756975784.0,713061181738.0,0.8547273075860854,0.9005985979863758,0.8785739129745276,0.8678289761783443,146956547095.0,144860931614.0,173180728736.0,615393889961.0,0.09371080858410122,0.05808931761824145,0.14162496217687703,0.1092138632189854,15458870539.0,9400527037.0,27335066276.0,102506646037.0,0.0792712603030148,0.041329404583377596,0.11714162651968851,0.12625314832898954,11649430698.0,5987016051.0,20286672246.0,77695416070.0,8030585345.653443,7831634667.790031,7816521922.531787,7848830706.949479,-0.22681920349750673,020000
106,일진머티리얼즈,정보기술,2016,Q4,0.36947480221950907,0.3754681768453568,0.3783841643634272,0.38920474242529296,190563000000.0,194092000000.0,194544000000.0,193809000000.0,302229000000.0,310780000000.0,312965000000.0,317306000000.0,32138000000.0,43780000000.0,42566000000.0,51550000000.0,19524000000.0,20170000000.0,19974000000.0,18675000000.0,0.17093660767166619,0.20577257223759574,0.19983065198983913,0.2213163318689215,38928000000.0,35340000000.0,38493000000.0,34434000000.0,0.8290633923283338,0.7942274277624043,0.8001693480101609,0.7786836681310785,63101000000.0,62983000000.0,62758000000.0,257670000000.0,0.0820906166304813,0.10420272136925837,0.06356161764237228,0.02447704428144526,3020000000.0,5825000000.0,4072000000.0,-53773000000.0,0.0568612224845882,-0.0500611276058619,0.06467701328914242,-0.2619086428377382,3588000000.0,-3153000000.0,4059000000.0,-67486000000.0,19600000000.0,19600000000.0,19600000000.0,19600000000.0,-0.3314657522137836,020150
107,코웨이,경기소비재,2016,Q4,0.40358125951608825,0.3989248321632629,0.4113987428478086,0.3776811258196376,1143627607451.0,1125234134970.0,1117136941751.0,1084301891717.0,1917491067640.0,1872035637439.0,1897952014503.0,1742357393780.0,616399400052.0,655295395364.0,680846624386.0,421636912628.0,50724829151.0,49680724868.0,59481062359.0,51292681462.0,0.34791516918202897,0.3765826387773409,0.3900665986747105,0.27143087622453355,1138622929272.0,1090014551906.0,1083794121302.0,1199313506430.0,0.652084830817971,0.6234173612226591,0.6099334013252895,0.7285691237754665,550560686403.0,522973437053.0,577619842073.0,2161297916093.0,0.2117233074351326,0.040862072497258234,0.21973459224754155,0.21420266223542647,103961461252.0,18046872096.0,121782118894.0,460768683153.0,0.1430374686095111,0.023479265578369324,0.15970703972344044,0.16168358037317584,78750806899.0,12279032219.0,92249955063.0,349446385327.0,24578298474.5201,24477991952.203026,25672584474.21637,27209654413.36101,-0.25868753916660236,021240
108,롯데쇼핑,경기소비재,2016,Q4,0.13999225927948242,0.1289527146335452,0.1469882082467253,0.15716952611620297,22162808959673.0,22107761290784.0,22031402234815.0,21931044298021.0,25770476136767.0,25380667229200.0,25827781570911.0,26020706390648.0,5946890239301.0,5194529633067.0,5538056828484.0,5964061249116.0,4204599914187.0,4623294946018.0,4716868710413.0,4524937877670.0,0.3939193866505542,0.3868229503355913,0.39705018840823686,0.4031020130397309,11174919495608.0,11126065381687.0,11124938324661.0,11080392565190.0,0.6060806133494459,0.6131770496644088,0.6029498115917632,0.5968979869602691,3957596492110.0,3839080923826.0,4010312028976.0,16177331526990.0,0.027081975977004423,0.01779480453017309,0.047302271630079995,0.044181748573584874,69049052245.0,16369683282.0,156984982444.0,-183132038691.0,0.013236742395652992,0.0011406137067400007,0.028248796614194324,-0.018817192440491435,52385685272.0,4378908323.0,113286488866.0,-304411960517.0,143334869374.8536,139801314086.6008,142342275953.99094,140483392999.2276,-0.13081827272794766,023530
109,한국단자,산업재,2016,Q4,0.42050604073863945,0.4339505905406986,0.4293401206510231,0.40906687710550266,393118905395.0,385151241487.0,380307533915.0,378279802947.0,678383094616.0,680419827405.0,666434679706.0,640139786198.0,97125554411.0,110869184035.0,111855274562.0,96627937396.0,33720552933.0,32198583406.0,30895781383.0,29452400450.0,0.19287937506471278,0.21026396010039122,0.21420112171829822,0.19695750922596525,506777122168.0,495832499669.0,481766936283.0,470909141047.0,0.8071206249352872,0.7897360398996088,0.7857988782817018,0.8030424907740348,159519074073.0,160367792476.0,161214693228.0,605381376681.0,0.11682672568342296,0.11397843775105579,0.1250250744173441,0.11306610364736755,17712064207.0,19221622122.0,19019092133.0,74031369558.0,0.08493404594863567,0.08773667879169492,0.09319301493041948,0.0974391740994753,13548600367.0,14070137497.0,15024083313.0,58987861359.0,3949392269.8468685,3815014579.4170723,3715292456.7022376,3202301109.765589,-0.34330098437982737,025540
110,남해화학,에너지_화학,2016,Q4,0.6222007976645256,0.6352589767964673,0.6319340781145586,0.6139791344215568,203664252101.0,204631744665.0,203520444643.0,199641893755.0,539080683183.0,561032984082.0,552945634305.0,517179022061.0,131594321584.0,160535026402.0,160466258005.0,126938787176.0,3661866725.0,2951656888.0,5125435392.0,4624637924.0,0.2509015672948626,0.29140297973301504,0.29947192476731094,0.25438662337020007,316607792949.0,310339747061.0,300127340983.0,298388997036.0,0.7490984327051373,0.7085970202669849,0.700528075232689,0.7456133766298,262703427011.48444,298148142525.0,292051765118.0,255737863409.40677,0.021051821766901548,0.03921850707495029,0.017768736935739077,0.09429628601140873,8480657626.0,12316687423.0,7035657093.0,25868795946.0,0.023859779673624067,0.03425279121819007,0.015802902766690205,0.07997885369150878,6268045888.0,10212406078.0,4615265647.0,20453621161.0,41179030199.28747,40452313506.90269,39368417151.1647,39332163134.49613,-0.3317047265002586,025860
111,삼성엔지니어링,건설,2016,Q4,0.627940383525048,0.6161317487850863,0.6217960816244039,0.6397324421821325,1747276264081.0,1768433381137.0,1750735315254.0,1663171658933.0,4696226590339.0,4606875863112.0,4629077675275.0,4616490224673.0,2784358177092.0,2642088705933.0,2042024598196.0,2934838600778.0,845159619075.0,960593458557.0,1661957061303.0,2112836306029.0,0.7728583206852889,0.7820228440139355,0.8001554346955211,1.093400973715815,-259284746836.0,-323342532014.0,-403562836908.0,-476795929854.0,0.22714167931471105,0.2179771559860645,0.1998445653044789,-0.09340097371581506,1287792418917.0,1608781380645.0,1099985928922.0,4922722352580.0,0.02962557351990354,0.052195673671542486,-0.02714820999416399,-0.23096294093330605,60616261703.0,83395556839.0,5092163169.0,-1519052215557.0,0.04974232200549133,0.049864018728161624,0.00438723033823663,-0.2740822762150841,64057785178.0,80220304894.0,4825891639.0,-1349230947570.0,980000000000.0,980000000000.0,980000000000.0,200000000000.0,-0.3910795928790164,028050
112,삼성물산,경기소비재,2016,Q4,0.24825432021260546,0.281997186667062,0.26681463685130763,0.2780342805764206,24782537425708.0,23564187098527.0,24149753607351.0,24580993930112.0,33008615473089.0,32863010161404.0,32977048389221.0,34157943261452.0,9389508825884.0,11016504513263.0,11048235759457.0,10834230192790.0,6930353621773.0,6392677642353.0,6385516967673.0,7025850492080.0,0.494412207654154,0.5297500767614476,0.5286632242329019,0.5228675669423428,5044576948170.0,4715051034528.0,4540589986484.0,4872957398085.0,0.5055877923458459,0.47024992323855247,0.47133677576709804,0.47713243305765723,4734877475987.0,5030377623376.0,4559672268780.0,8885125467394.0,0.03831184092977743,0.02357052161472242,-0.08905364690775143,-0.02352578612109438,460790295192.0,267804643543.0,-303654806890.0,2350033967808.0,0.06959544683324868,0.03468150129192791,-0.05449391390523832,0.2657745965813141,329525913642.0,174461048044.0,-248474388051.0,2361440636671.0,16543989165.671724,17202930592.56166,17156247113.694178,18079722830.34903,-0.3756521852914677,028260
113,신도리코,정보기술,2016,Q4,0.6982046583829818,0.6928242311538959,0.700096400888045,0.6998433989983686,266368089485.0,269155946333.0,263948896482.0,259656086375.0,882611666760.0,876227794087.0,880112467018.0,865068719157.0,42867662454.0,37713268013.0,48887587771.0,32124473719.0,15898471102.0,15263888730.0,13798697061.0,12234942005.0,0.06658209467333011,0.06046048424907637,0.07122531174270702,0.05127848775670419,671626091208.0,671133943017.0,665266077874.0,668660837324.0,0.9334179053266699,0.9395395157509236,0.928774688257293,0.9487215122432958,113921986142.0,115454954444.0,129659142820.0,474963360053.0,-0.005649848451533504,0.039122742300252464,0.06604878021512745,0.014871314722491058,559477077.0,7656016839.0,10995046367.0,20801716345.0,0.004320045740657589,0.05082384875779528,0.06481526228865131,0.030111394033434696,492148191.0,5867865143.0,8403891350.0,14301808886.0,50400145000.0,50400145000.0,50400145000.0,50400145000.0,-0.2904959352914678,029530
114,제일기획,커뮤니케이션서비스,2016,Q4,0.6206181427463694,0.611189648619661,0.6081707964021199,0.6374929709526523,390213295179.0,392386428227.0,384404091276.0,403540065858.0,1028550226423.0,1009197483642.0,981050130379.0,1113192389451.0,417267953694.0,408140917646.0,405934570360.0,504495564679.0,12331952433.0,16931219915.0,13925588839.0,21119434588.0,0.4176751850233159,0.4211981742433565,0.42797013750642826,0.4721690556348672,730997720488.0,716460204064.0,692871838900.0,719272171146.0,0.5823248149766841,0.5788018257566435,0.5720298624935718,0.5278309443651328,236170280821.0,282058540792.0,203675524080.0,819850041772.0,0.02643870897004407,0.07937578009562973,0.025797158385787323,0.03850520485401059,13702990123.0,29885535589.0,5015287725.0,52098292967.0,0.061555231985426596,0.08362932424512151,0.01955701487447966,0.03241126998611506,14537516424.0,23588365164.0,3983285254.0,26572381052.0,19807488675.67774,19561245855.70285,18784751617.078083,22514984280.187176,-0.37199199828359386,030000
115,KT,커뮤니케이션서비스,2016,Q4,0.22301275055467001,0.21264727419934276,0.21334859149702634,0.19143032127780396,18871011000000.0,18574261000000.0,18865408000000.0,19585575000000.0,24287414000000.0,23590775000000.0,23981916000000.0,24222495000000.0,5962080000000.0,6053449000000.0,5841433000000.0,5978832000000.0,7414483000000.0,6794294000000.0,7596966000000.0,7859707000000.0,0.5507611061432889,0.5446087718610346,0.5603555195506481,0.5713093964928055,9690167069290.945,9426220603840.594,9597471758019.367,9566544795774.75,0.4492388938567111,0.4553912281389653,0.4396444804493519,0.42869060350719446,4632263188505.819,4203538000000.0,4200856000000.0,16942357000000.0,0.06545742063023954,0.0765888163732551,0.06837344579295268,0.05098818304914718,239221371841.3893,229664000000.0,361450000000.0,1010431000000.0,0.03594225829247501,0.047894178665685905,0.06632410156406218,0.04546734554111922,166494000000.0,201325000000.0,278618000000.0,770324000000.0,1326969031630.4512,1288536231723.3132,1312240891933.9683,1400081120081.6616,-0.3358157480839794,030200
